#: table_doi: 10.17182/hepdata.106115.v2/t3
#: name: Signal templates, ADD, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_add,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword phrases: ADD | Extra dimensions | Graviton
#: keyword cmenergies: 13000.0
#: d,,,2
#: $M_{D}$ [TeV],,,10
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
385.0,370.0,400.0,57.564,1.9027,-1.9027
415.0,400.0,430.0,43.45,1.6206,-1.6206
450.0,430.0,470.0,47.314,1.6802,-1.6802
490.0,470.0,510.0,34.966,1.4423,-1.4423
530.0,510.0,550.0,27.192,1.2748,-1.2748
570.0,550.0,590.0,21.719,1.1491,-1.1491
615.0,590.0,640.0,22.792,1.1738,-1.1738
665.0,640.0,690.0,16.032,0.96634,-0.96634
715.0,690.0,740.0,12.643,0.86228,-0.86228
765.0,740.0,790.0,9.4186,0.73175,-0.73175
815.0,790.0,840.0,7.122,0.64388,-0.64388
870.0,840.0,900.0,6.2388,0.60638,-0.60638
930.0,900.0,960.0,5.7563,0.58332,-0.58332
990.0,960.0,1020.0,3.9842,0.48292,-0.48292
1055.0,1020.0,1090.0,4.5632,0.51502,-0.51502
1125.0,1090.0,1160.0,2.2736,0.37195,-0.37195
1205.0,1160.0,1250.0,2.5409,0.38378,-0.38378
1325.0,1250.0,1400.0,4.8577,0.53389,-0.53389

#: d,,,3
#: $M_{D}$ [TeV],,,12
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,21.3,0.42575,-0.42575
295.0,280.0,310.0,16.759,0.37374,-0.37374
325.0,310.0,340.0,13.027,0.32889,-0.32889
355.0,340.0,370.0,10.794,0.29742,-0.29742
385.0,370.0,400.0,8.3474,0.25978,-0.25978
415.0,400.0,430.0,6.6785,0.23219,-0.23219
450.0,430.0,470.0,7.3153,0.24249,-0.24249
490.0,470.0,510.0,5.6285,0.21271,-0.21271
530.0,510.0,550.0,4.752,0.19654,-0.19654
570.0,550.0,590.0,3.7643,0.1743,-0.1743
615.0,590.0,640.0,3.5334,0.16695,-0.16695
665.0,640.0,690.0,2.878,0.15224,-0.15224
715.0,690.0,740.0,2.083,0.12863,-0.12863
765.0,740.0,790.0,1.7037,0.11643,-0.11643
815.0,790.0,840.0,1.5185,0.11189,-0.11189
870.0,840.0,900.0,1.3945,0.10492,-0.10492
930.0,900.0,960.0,1.0447,0.09164,-0.09164
990.0,960.0,1020.0,0.74052,0.076474,-0.076474
1055.0,1020.0,1090.0,0.67197,0.07148,-0.07148
1125.0,1090.0,1160.0,0.44268,0.058211,-0.058211
1205.0,1160.0,1250.0,0.55159,0.066672,-0.066672
1325.0,1250.0,1400.0,1.3477,0.10542,-0.10542

#: d,,,2
#: $M_{D}$ [TeV],,,13
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,113.79,2.4359,-2.4359
295.0,280.0,310.0,84.531,2.023,-2.023
325.0,310.0,340.0,60.371,1.6611,-1.6611
355.0,340.0,370.0,49.872,1.6681,-1.6681
385.0,370.0,400.0,36.671,1.3719,-1.3719
415.0,400.0,430.0,33.591,1.317,-1.317
450.0,430.0,470.0,31.124,1.1667,-1.1667
490.0,470.0,510.0,25.478,1.0994,-1.0994
530.0,510.0,550.0,19.261,0.91924,-0.91924
570.0,550.0,590.0,16.918,0.86102,-0.86102
615.0,590.0,640.0,15.917,0.83342,-0.83342
665.0,640.0,690.0,11.834,0.70815,-0.70815
715.0,690.0,740.0,9.1906,0.62593,-0.62593
765.0,740.0,790.0,7.4936,0.56587,-0.56587
815.0,790.0,840.0,5.273,0.47802,-0.47802
870.0,840.0,900.0,4.6381,0.4409,-0.4409
930.0,900.0,960.0,3.5354,0.38576,-0.38576
990.0,960.0,1020.0,3.3817,0.37458,-0.37458
1055.0,1020.0,1090.0,2.636,0.33908,-0.33908
1125.0,1090.0,1160.0,1.9364,0.29063,-0.29063
1205.0,1160.0,1250.0,2.1236,0.30562,-0.30562
1325.0,1250.0,1400.0,4.1854,0.42641,-0.42641

#: d,,,3
#: $M_{D}$ [TeV],,,13
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,15.047,0.29202,-0.29202
295.0,280.0,310.0,11.076,0.25002,-0.25002
325.0,310.0,340.0,8.5735,0.21876,-0.21876
355.0,340.0,370.0,6.9706,0.19651,-0.19651
385.0,370.0,400.0,5.7483,0.17734,-0.17734
415.0,400.0,430.0,4.8041,0.16133,-0.16133
450.0,430.0,470.0,4.8652,0.16264,-0.16264
490.0,470.0,510.0,3.8946,0.1441,-0.1441
530.0,510.0,550.0,3.4048,0.13643,-0.13643
570.0,550.0,590.0,2.555,0.11713,-0.11713
615.0,590.0,640.0,2.4922,0.11573,-0.11573
665.0,640.0,690.0,1.751,0.096473,-0.096473
715.0,690.0,740.0,1.5364,0.090775,-0.090775
765.0,740.0,790.0,1.1873,0.080249,-0.080249
815.0,790.0,840.0,0.98969,0.072686,-0.072686
870.0,840.0,900.0,0.94939,0.071843,-0.071843
930.0,900.0,960.0,0.72714,0.061794,-0.061794
990.0,960.0,1020.0,0.67678,0.060746,-0.060746
1055.0,1020.0,1090.0,0.50775,0.051831,-0.051831
1125.0,1090.0,1160.0,0.31178,0.041506,-0.041506
1205.0,1160.0,1250.0,0.3417,0.043386,-0.043386
1325.0,1250.0,1400.0,0.98133,0.072648,-0.072648

#: d,,,2
#: $M_{D}$ [TeV],,,14
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,79.125,1.6825,-1.6825
295.0,280.0,310.0,61.536,1.5242,-1.5242
325.0,310.0,340.0,47.146,1.3166,-1.3166
355.0,340.0,370.0,39.244,1.1738,-1.1738
385.0,370.0,400.0,30.577,1.0058,-1.0058
415.0,400.0,430.0,23.537,0.91044,-0.91044
450.0,430.0,470.0,23.644,0.89467,-0.89467
490.0,470.0,510.0,19.809,0.80692,-0.80692
530.0,510.0,550.0,14.979,0.69617,-0.69617
570.0,550.0,590.0,11.811,0.62012,-0.62012
615.0,590.0,640.0,10.579,0.58115,-0.58115
665.0,640.0,690.0,8.0814,0.50043,-0.50043
715.0,690.0,740.0,6.0844,0.44285,-0.44285
765.0,740.0,790.0,5.8293,0.43429,-0.43429
815.0,790.0,840.0,3.8754,0.35814,-0.35814
870.0,840.0,900.0,3.5332,0.33542,-0.33542
930.0,900.0,960.0,3.2427,0.3269,-0.3269
990.0,960.0,1020.0,2.3883,0.2774,-0.2774
1055.0,1020.0,1090.0,2.0696,0.2525,-0.2525
1125.0,1090.0,1160.0,1.3305,0.20645,-0.20645
1205.0,1160.0,1250.0,1.0306,0.18279,-0.18279
1325.0,1250.0,1400.0,3.932,0.35666,-0.35666

#: d,,,2
#: $M_{D}$ [TeV],,,15
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,60.882,1.2897,-1.2897
295.0,280.0,310.0,45.968,1.1007,-1.1007
325.0,310.0,340.0,35.623,0.9975,-0.9975
355.0,340.0,370.0,28.828,0.88421,-0.88421
385.0,370.0,400.0,21.394,0.73284,-0.73284
415.0,400.0,430.0,18.709,0.68437,-0.68437
450.0,430.0,470.0,18.369,0.67921,-0.67921
490.0,470.0,510.0,14.693,0.61005,-0.61005
530.0,510.0,550.0,11.747,0.53358,-0.53358
570.0,550.0,590.0,8.5863,0.45484,-0.45484
615.0,590.0,640.0,8.2541,0.44665,-0.44665
665.0,640.0,690.0,7.1552,0.41589,-0.41589
715.0,690.0,740.0,5.2582,0.35597,-0.35597
765.0,740.0,790.0,4.3251,0.32006,-0.32006
815.0,790.0,840.0,3.6925,0.30385,-0.30385
870.0,840.0,900.0,2.5889,0.24576,-0.24576
930.0,900.0,960.0,2.3573,0.23402,-0.23402
990.0,960.0,1020.0,1.8226,0.20929,-0.20929
1055.0,1020.0,1090.0,1.4911,0.18782,-0.18782
1125.0,1090.0,1160.0,1.3503,0.17754,-0.17754
1205.0,1160.0,1250.0,1.0105,0.15453,-0.15453
1325.0,1250.0,1400.0,2.4585,0.24141,-0.24141

#: d,,,7
#: $M_{D}$ [TeV],,,4
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1156.8,36.045,-36.045
295.0,280.0,310.0,884.34,25.715,-25.715
325.0,310.0,340.0,688.09,21.643,-21.643
355.0,340.0,370.0,538.16,19.44,-19.44
385.0,370.0,400.0,426.19,14.792,-14.792
415.0,400.0,430.0,341.08,13.322,-13.322
450.0,430.0,470.0,382.25,13.811,-13.811
490.0,470.0,510.0,298.16,11.103,-11.103
530.0,510.0,550.0,229.64,11.328,-11.328
570.0,550.0,590.0,187.65,8.8596,-8.8596
615.0,590.0,640.0,170.79,7.9152,-7.9152
665.0,640.0,690.0,144.96,7.6454,-7.6454
715.0,690.0,740.0,116.63,6.5842,-6.5842
765.0,740.0,790.0,85.576,5.3445,-5.3445
815.0,790.0,840.0,64.882,4.5513,-4.5513
870.0,840.0,900.0,54.565,4.1479,-4.1479
930.0,900.0,960.0,50.919,4.1879,-4.1879
990.0,960.0,1020.0,28.812,3.0082,-3.0082
1055.0,1020.0,1090.0,29.994,3.098,-3.098
1125.0,1090.0,1160.0,28.024,2.9621,-2.9621
1205.0,1160.0,1250.0,23.734,2.6804,-2.6804
1325.0,1250.0,1400.0,46.527,3.823,-3.823

#: d,,,4
#: $M_{D}$ [TeV],,,5
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,807.28,16.555,-16.555
295.0,280.0,310.0,637.94,14.45,-14.45
325.0,310.0,340.0,512.41,13.132,-13.132
355.0,340.0,370.0,415.61,11.604,-11.604
385.0,370.0,400.0,315.4,9.9056,-9.9056
415.0,400.0,430.0,257.03,8.6464,-8.6464
450.0,430.0,470.0,288.13,9.1037,-9.1037
490.0,470.0,510.0,220.17,8.0238,-8.0238
530.0,510.0,550.0,184.5,7.1711,-7.1711
570.0,550.0,590.0,148.62,6.504,-6.504
615.0,590.0,640.0,146.42,6.3667,-6.3667
665.0,640.0,690.0,121.88,5.8614,-5.8614
715.0,690.0,740.0,93.749,5.2434,-5.2434
765.0,740.0,790.0,66.066,4.2413,-4.2413
815.0,790.0,840.0,54.296,3.8472,-3.8472
870.0,840.0,900.0,47.42,3.5802,-3.5802
930.0,900.0,960.0,45.461,3.4828,-3.4828
990.0,960.0,1020.0,36.926,3.172,-3.172
1055.0,1020.0,1090.0,30.494,2.8834,-2.8834
1125.0,1090.0,1160.0,20.628,2.3031,-2.3031
1205.0,1160.0,1250.0,19.513,2.2778,-2.2778
1325.0,1250.0,1400.0,54.135,3.8632,-3.8632

#: d,,,5
#: $M_{D}$ [TeV],,,5
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,460.44,10.262,-10.262
295.0,280.0,310.0,351.22,8.6356,-8.6356
325.0,310.0,340.0,282.63,7.6958,-7.6958
355.0,340.0,370.0,228.26,6.4232,-6.4232
385.0,370.0,400.0,188.33,5.9408,-5.9408
415.0,400.0,430.0,149.93,5.0688,-5.0688
450.0,430.0,470.0,176.72,5.4451,-5.4451
490.0,470.0,510.0,136.83,4.7122,-4.7122
530.0,510.0,550.0,101.57,4.02,-4.02
570.0,550.0,590.0,80.547,3.4839,-3.4839
615.0,590.0,640.0,83.011,3.5952,-3.5952
665.0,640.0,690.0,61.191,3.0179,-3.0179
715.0,690.0,740.0,50.392,2.733,-2.733
765.0,740.0,790.0,48.718,2.7027,-2.7027
815.0,790.0,840.0,31.372,2.1441,-2.1441
870.0,840.0,900.0,35.754,2.3329,-2.3329
930.0,900.0,960.0,24.753,1.8915,-1.8915
990.0,960.0,1020.0,18.602,1.6462,-1.6462
1055.0,1020.0,1090.0,17.526,1.6063,-1.6063
1125.0,1090.0,1160.0,13.665,1.3931,-1.3931
1205.0,1160.0,1250.0,12.867,1.3952,-1.3952
1325.0,1250.0,1400.0,29.553,2.0708,-2.0708

#: d,,,6
#: $M_{D}$ [TeV],,,5
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,301.59,7.9512,-7.9512
295.0,280.0,310.0,240.5,6.3471,-6.3471
325.0,310.0,340.0,181.28,5.3697,-5.3697
355.0,340.0,370.0,148.44,4.82,-4.82
385.0,370.0,400.0,118.3,4.8613,-4.8613
415.0,400.0,430.0,100.73,3.3139,-3.3139
450.0,430.0,470.0,108.1,3.6284,-3.6284
490.0,470.0,510.0,79.511,2.942,-2.942
530.0,510.0,550.0,62.806,2.6353,-2.6353
570.0,550.0,590.0,54.85,2.5111,-2.5111
615.0,590.0,640.0,54.473,2.4056,-2.4056
665.0,640.0,690.0,41.325,2.3326,-2.3326
715.0,690.0,740.0,32.006,1.8222,-1.8222
765.0,740.0,790.0,26.597,1.5874,-1.5874
815.0,790.0,840.0,18.826,1.2984,-1.2984
870.0,840.0,900.0,15.753,1.1821,-1.1821
930.0,900.0,960.0,15.406,1.1764,-1.1764
990.0,960.0,1020.0,11.515,1.0147,-1.0147
1055.0,1020.0,1090.0,10.568,0.96516,-0.96516
1125.0,1090.0,1160.0,7.7334,0.83071,-0.83071
1205.0,1160.0,1250.0,6.485,0.76341,-0.76341
1325.0,1250.0,1400.0,19.991,1.3348,-1.3348

#: d,,,7
#: $M_{D}$ [TeV],,,5
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,195.0,5.3443,-5.3443
295.0,280.0,310.0,155.41,5.7319,-5.7319
325.0,310.0,340.0,116.45,3.6648,-3.6648
355.0,340.0,370.0,97.305,3.434,-3.434
385.0,370.0,400.0,81.424,2.9796,-2.9796
415.0,400.0,430.0,63.973,2.7141,-2.7141
450.0,430.0,470.0,68.878,2.4598,-2.4598
490.0,470.0,510.0,55.289,2.3343,-2.3343
530.0,510.0,550.0,44.937,2.139,-2.139
570.0,550.0,590.0,33.83,1.5013,-1.5013
615.0,590.0,640.0,34.382,1.5375,-1.5375
665.0,640.0,690.0,27.099,1.3301,-1.3301
715.0,690.0,740.0,19.758,1.1557,-1.1557
765.0,740.0,790.0,17.623,1.0721,-1.0721
815.0,790.0,840.0,14.175,0.88958,-0.88958
870.0,840.0,900.0,11.461,0.80149,-0.80149
930.0,900.0,960.0,9.9246,0.74183,-0.74183
990.0,960.0,1020.0,7.5182,0.69719,-0.69719
1055.0,1020.0,1090.0,6.8017,0.62361,-0.62361
1125.0,1090.0,1160.0,4.9653,0.50702,-0.50702
1205.0,1160.0,1250.0,4.288,0.4999,-0.4999
1325.0,1250.0,1400.0,13.414,0.85721,-0.85721

#: d,,,3
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,669.38,13.57,-13.57
295.0,280.0,310.0,543.18,12.062,-12.062
325.0,310.0,340.0,430.02,10.625,-10.625
355.0,340.0,370.0,350.22,9.6538,-9.6538
385.0,370.0,400.0,284.69,8.6516,-8.6516
415.0,400.0,430.0,218.88,7.5629,-7.5629
450.0,430.0,470.0,243.76,7.905,-7.905
490.0,470.0,510.0,195.2,7.0823,-7.0823
530.0,510.0,550.0,147.92,6.1817,-6.1817
570.0,550.0,590.0,122.49,5.6348,-5.6348
615.0,590.0,640.0,124.44,5.608,-5.608
665.0,640.0,690.0,89.77,4.7854,-4.7854
715.0,690.0,740.0,76.265,4.4615,-4.4615
765.0,740.0,790.0,56.593,3.7785,-3.7785
815.0,790.0,840.0,49.035,3.6028,-3.6028
870.0,840.0,900.0,42.428,3.2854,-3.2854
930.0,900.0,960.0,30.492,2.7762,-2.7762
990.0,960.0,1020.0,28.165,2.696,-2.696
1055.0,1020.0,1090.0,22.118,2.3666,-2.3666
1125.0,1090.0,1160.0,22.432,2.3618,-2.3618
1205.0,1160.0,1250.0,20.54,2.2929,-2.2929
1325.0,1250.0,1400.0,45.541,3.3705,-3.3705

#: d,,,4
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,275.34,5.5901,-5.5901
295.0,280.0,310.0,217.16,5.004,-5.004
325.0,310.0,340.0,169.92,4.1924,-4.1924
355.0,340.0,370.0,136.87,3.7462,-3.7462
385.0,370.0,400.0,113.47,3.4542,-3.4542
415.0,400.0,430.0,91.513,3.0253,-3.0253
450.0,430.0,470.0,99.282,3.1707,-3.1707
490.0,470.0,510.0,83.1,2.8735,-2.8735
530.0,510.0,550.0,64.512,2.5278,-2.5278
570.0,550.0,590.0,50.35,2.204,-2.204
615.0,590.0,640.0,49.502,2.2109,-2.2109
665.0,640.0,690.0,39.326,1.9581,-1.9581
715.0,690.0,740.0,33.975,1.8126,-1.8126
765.0,740.0,790.0,26.325,1.5804,-1.5804
815.0,790.0,840.0,20.177,1.382,-1.382
870.0,840.0,900.0,18.668,1.3307,-1.3307
930.0,900.0,960.0,14.577,1.153,-1.153
990.0,960.0,1020.0,11.711,1.0545,-1.0545
1055.0,1020.0,1090.0,11.684,1.0569,-1.0569
1125.0,1090.0,1160.0,6.998,0.82995,-0.82995
1205.0,1160.0,1250.0,7.4288,0.84181,-0.84181
1325.0,1250.0,1400.0,21.031,1.4151,-1.4151

#: d,,,5
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,132.27,2.8014,-2.8014
295.0,280.0,310.0,103.32,2.483,-2.483
325.0,310.0,340.0,82.684,2.2157,-2.2157
355.0,340.0,370.0,66.861,1.9186,-1.9186
385.0,370.0,400.0,54.982,1.6976,-1.6976
415.0,400.0,430.0,44.552,1.4986,-1.4986
450.0,430.0,470.0,49.66,1.5845,-1.5845
490.0,470.0,510.0,39.401,1.3238,-1.3238
530.0,510.0,550.0,30.015,1.1558,-1.1558
570.0,550.0,590.0,23.431,1.0207,-1.0207
615.0,590.0,640.0,23.527,1.0432,-1.0432
665.0,640.0,690.0,18.888,0.90022,-0.90022
715.0,690.0,740.0,15.062,0.84376,-0.84376
765.0,740.0,790.0,12.759,0.73574,-0.73574
815.0,790.0,840.0,10.001,0.66582,-0.66582
870.0,840.0,900.0,9.9698,0.64364,-0.64364
930.0,900.0,960.0,6.8528,0.52996,-0.52996
990.0,960.0,1020.0,5.2922,0.46676,-0.46676
1055.0,1020.0,1090.0,5.1103,0.45953,-0.45953
1125.0,1090.0,1160.0,3.9878,0.40763,-0.40763
1205.0,1160.0,1250.0,4.0412,0.40805,-0.40805
1325.0,1250.0,1400.0,11.728,0.70586,-0.70586

#: d,,,6
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,72.409,1.662,-1.662
295.0,280.0,310.0,57.003,1.4094,-1.4094
325.0,310.0,340.0,45.526,1.3297,-1.3297
355.0,340.0,370.0,36.591,1.0817,-1.0817
385.0,370.0,400.0,28.614,0.92415,-0.92415
415.0,400.0,430.0,24.687,0.8693,-0.8693
450.0,430.0,470.0,25.341,0.83222,-0.83222
490.0,470.0,510.0,20.414,0.80354,-0.80354
530.0,510.0,550.0,16.159,0.62827,-0.62827
570.0,550.0,590.0,13.319,0.63046,-0.63046
615.0,590.0,640.0,13.41,0.5777,-0.5777
665.0,640.0,690.0,11.197,0.51307,-0.51307
715.0,690.0,740.0,8.2496,0.43464,-0.43464
765.0,740.0,790.0,6.7658,0.3966,-0.3966
815.0,790.0,840.0,5.1441,0.34036,-0.34036
870.0,840.0,900.0,5.398,0.34436,-0.34436
930.0,900.0,960.0,4.2536,0.30465,-0.30465
990.0,960.0,1020.0,3.0989,0.26514,-0.26514
1055.0,1020.0,1090.0,2.3661,0.22846,-0.22846
1125.0,1090.0,1160.0,2.3081,0.2315,-0.2315
1205.0,1160.0,1250.0,1.935,0.20567,-0.20567
1325.0,1250.0,1400.0,5.4069,0.34204,-0.34204

#: d,,,7
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,42.145,1.0822,-1.0822
295.0,280.0,310.0,33.369,0.90654,-0.90654
325.0,310.0,340.0,26.324,0.7894,-0.7894
355.0,340.0,370.0,20.415,0.64193,-0.64193
385.0,370.0,400.0,15.963,0.53128,-0.53128
415.0,400.0,430.0,14.14,0.52956,-0.52956
450.0,430.0,470.0,15.0,0.47483,-0.47483
490.0,470.0,510.0,11.496,0.41145,-0.41145
530.0,510.0,550.0,10.088,0.4177,-0.4177
570.0,550.0,590.0,7.7321,0.37,-0.37
615.0,590.0,640.0,8.1129,0.37185,-0.37185
665.0,640.0,690.0,6.1676,0.31347,-0.31347
715.0,690.0,740.0,4.8853,0.263,-0.263
765.0,740.0,790.0,4.0241,0.22771,-0.22771
815.0,790.0,840.0,3.118,0.2059,-0.2059
870.0,840.0,900.0,3.2546,0.23768,-0.23768
930.0,900.0,960.0,2.412,0.1708,-0.1708
990.0,960.0,1020.0,1.8236,0.14676,-0.14676
1055.0,1020.0,1090.0,1.5967,0.14134,-0.14134
1125.0,1090.0,1160.0,1.2728,0.12137,-0.12137
1205.0,1160.0,1250.0,1.2525,0.12164,-0.12164
1325.0,1250.0,1400.0,2.6976,0.17589,-0.17589

#: d,,,2
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1333.3,28.095,-28.095
295.0,280.0,310.0,984.31,23.466,-23.466
325.0,310.0,340.0,758.82,20.962,-20.962
355.0,340.0,370.0,585.62,18.304,-18.304
385.0,370.0,400.0,484.33,16.344,-16.344
415.0,400.0,430.0,374.27,14.386,-14.386
450.0,430.0,470.0,418.14,14.884,-14.884
490.0,470.0,510.0,297.35,12.539,-12.539
530.0,510.0,550.0,227.12,10.987,-10.987
570.0,550.0,590.0,202.68,10.344,-10.344
615.0,590.0,640.0,181.55,9.7993,-9.7993
665.0,640.0,690.0,143.75,8.5208,-8.5208
715.0,690.0,740.0,102.01,7.2993,-7.2993
765.0,740.0,790.0,89.015,6.7558,-6.7558
815.0,790.0,840.0,67.305,5.8667,-5.8667
870.0,840.0,900.0,60.091,5.5622,-5.5622
930.0,900.0,960.0,54.86,5.3158,-5.3158
990.0,960.0,1020.0,36.602,4.2921,-4.2921
1055.0,1020.0,1090.0,26.849,3.6492,-3.6492
1125.0,1090.0,1160.0,22.347,3.3785,-3.3785
1205.0,1160.0,1250.0,19.138,3.1293,-3.1293
1325.0,1250.0,1400.0,47.52,4.974,-4.974

#: d,,,3
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,317.51,6.274,-6.274
295.0,280.0,310.0,249.42,5.5706,-5.5706
325.0,310.0,340.0,207.28,5.0592,-5.0592
355.0,340.0,370.0,156.19,4.3851,-4.3851
385.0,370.0,400.0,124.31,3.8842,-3.8842
415.0,400.0,430.0,103.11,3.5112,-3.5112
450.0,430.0,470.0,110.64,3.6749,-3.6749
490.0,470.0,510.0,87.363,3.2286,-3.2286
530.0,510.0,550.0,68.322,2.8695,-2.8695
570.0,550.0,590.0,55.699,2.5723,-2.5723
615.0,590.0,640.0,58.823,2.6229,-2.6229
665.0,640.0,690.0,42.868,2.2402,-2.2402
715.0,690.0,740.0,33.774,2.0134,-2.0134
765.0,740.0,790.0,27.382,1.7949,-1.7949
815.0,790.0,840.0,20.806,1.5628,-1.5628
870.0,840.0,900.0,21.198,1.5879,-1.5879
930.0,900.0,960.0,16.265,1.3819,-1.3819
990.0,960.0,1020.0,10.911,1.1255,-1.1255
1055.0,1020.0,1090.0,10.556,1.1198,-1.1198
1125.0,1090.0,1160.0,6.2359,0.83533,-0.83533
1205.0,1160.0,1250.0,7.8009,0.96847,-0.96847
1325.0,1250.0,1400.0,18.425,1.4788,-1.4788

#: d,,,4
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,109.72,2.2345,-2.2345
295.0,280.0,310.0,86.122,1.9529,-1.9529
325.0,310.0,340.0,70.772,1.7564,-1.7564
355.0,340.0,370.0,55.651,1.528,-1.528
385.0,370.0,400.0,45.604,1.3766,-1.3766
415.0,400.0,430.0,36.061,1.1942,-1.1942
450.0,430.0,470.0,37.178,1.2127,-1.2127
490.0,470.0,510.0,33.055,1.1351,-1.1351
530.0,510.0,550.0,26.243,1.0209,-1.0209
570.0,550.0,590.0,19.192,0.87194,-0.87194
615.0,590.0,640.0,20.688,0.89631,-0.89631
665.0,640.0,690.0,17.183,0.80818,-0.80818
715.0,690.0,740.0,13.485,0.7177,-0.7177
765.0,740.0,790.0,10.884,0.6518,-0.6518
815.0,790.0,840.0,8.0817,0.55187,-0.55187
870.0,840.0,900.0,7.0478,0.51531,-0.51531
930.0,900.0,960.0,5.5847,0.45805,-0.45805
990.0,960.0,1020.0,4.5773,0.42581,-0.42581
1055.0,1020.0,1090.0,4.3493,0.40657,-0.40657
1125.0,1090.0,1160.0,3.032,0.33855,-0.33855
1205.0,1160.0,1250.0,2.9672,0.33287,-0.33287
1325.0,1250.0,1400.0,7.5149,0.53585,-0.53585

#: d,,,5
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,45.857,0.95518,-0.95518
295.0,280.0,310.0,36.062,0.84731,-0.84731
325.0,310.0,340.0,27.917,0.7352,-0.7352
355.0,340.0,370.0,23.209,0.65812,-0.65812
385.0,370.0,400.0,18.233,0.5781,-0.5781
415.0,400.0,430.0,15.244,0.55166,-0.55166
450.0,430.0,470.0,16.338,0.53025,-0.53025
490.0,470.0,510.0,13.232,0.46945,-0.46945
530.0,510.0,550.0,10.011,0.40459,-0.40459
570.0,550.0,590.0,8.4037,0.36828,-0.36828
615.0,590.0,640.0,8.2548,0.37223,-0.37223
665.0,640.0,690.0,6.2754,0.31444,-0.31444
715.0,690.0,740.0,5.5839,0.29858,-0.29858
765.0,740.0,790.0,3.9781,0.24464,-0.24464
815.0,790.0,840.0,3.5493,0.23549,-0.23549
870.0,840.0,900.0,3.6371,0.23357,-0.23357
930.0,900.0,960.0,2.5791,0.19812,-0.19812
