#: table_doi: 10.17182/hepdata.106115.v2/t14
#: name: Simplified likelihood: covariance matrix (Monojet)
#: description: Matrix of covariance coefficients between signal region bins. The coefficients are obtained from the background-only fit to the control regions, and serve as input to the simplified likelihood reinterpretation scheme.
#: data_file: simplified_likelihood:_covariance_matrix_(monojet).yaml
#: keyword cmenergies: 13000.0
First Bin,Second Bin,Covariance
monojet_2016_bin15,monojet_2017_bin0,765.6234137
monojet_2016_bin15,monojet_2017_bin1,412.1139619
monojet_2016_bin15,monojet_2017_bin2,232.6979179
monojet_2016_bin15,monojet_2017_bin3,162.1294819
monojet_2016_bin15,monojet_2017_bin4,119.0533052
monojet_2016_bin15,monojet_2017_bin5,96.09383794
monojet_2016_bin15,monojet_2017_bin6,81.76024944
monojet_2016_bin15,monojet_2017_bin7,63.66889043
monojet_2016_bin15,monojet_2017_bin8,39.56823288
monojet_2016_bin15,monojet_2017_bin9,34.29893875
monojet_2016_bin15,monojet_2017_bin10,20.17994357
monojet_2016_bin15,monojet_2017_bin11,13.76438432
monojet_2016_bin15,monojet_2017_bin12,16.00486051
monojet_2016_bin15,monojet_2017_bin13,2.394260155
monojet_2016_bin15,monojet_2017_bin14,3.165748388
monojet_2016_bin15,monojet_2017_bin15,5.823151507
monojet_2016_bin15,monojet_2017_bin16,1.638651131
monojet_2016_bin15,monojet_2017_bin17,2.701544419
monojet_2016_bin15,monojet_2017_bin18,0.8529080017
monojet_2016_bin15,monojet_2017_bin19,1.274566069
monojet_2016_bin15,monojet_2017_bin20,1.376763298
monojet_2016_bin15,monojet_2017_bin21,0.8941155952
monojet_2016_bin15,monojet_2018_bin0,532.3182882
monojet_2016_bin15,monojet_2018_bin1,200.5655249
monojet_2016_bin15,monojet_2018_bin2,123.3361608
monojet_2016_bin15,monojet_2018_bin3,73.66079935
monojet_2016_bin15,monojet_2018_bin4,43.09897062
monojet_2016_bin15,monojet_2018_bin5,51.42054125
monojet_2016_bin15,monojet_2018_bin6,48.50506364
monojet_2016_bin15,monojet_2018_bin7,61.14835884
monojet_2016_bin15,monojet_2018_bin8,25.34217929
monojet_2016_bin15,monojet_2018_bin9,19.38106448
monojet_2016_bin15,monojet_2018_bin10,19.4863284
monojet_2016_bin15,monojet_2018_bin11,13.45897228
monojet_2016_bin15,monojet_2018_bin12,14.33030689
monojet_2016_bin15,monojet_2018_bin13,9.11910054
monojet_2016_bin15,monojet_2018_bin14,7.739550918
monojet_2016_bin15,monojet_2018_bin15,2.955139058
monojet_2016_bin15,monojet_2018_bin16,0.1635705517
monojet_2016_bin15,monojet_2018_bin17,2.467636942
monojet_2016_bin15,monojet_2018_bin18,1.982110048
monojet_2016_bin15,monojet_2018_bin19,0.06210888991
monojet_2016_bin15,monojet_2018_bin20,0.983416606
monojet_2016_bin15,monojet_2018_bin21,-0.08603436246
monojet_2016_bin16,monojet_2016_bin0,3812.640002
monojet_2016_bin16,monojet_2016_bin1,2035.636967
monojet_2016_bin16,monojet_2016_bin2,1222.754637
monojet_2016_bin16,monojet_2016_bin3,674.5062549
monojet_2016_bin16,monojet_2016_bin4,446.1000624
monojet_2016_bin16,monojet_2016_bin5,292.0478964
monojet_2016_bin16,monojet_2016_bin6,264.0767719
monojet_2016_bin16,monojet_2016_bin7,167.3292932
monojet_2016_bin16,monojet_2016_bin8,105.4845912
monojet_2016_bin16,monojet_2016_bin9,66.72801014
monojet_2016_bin16,monojet_2016_bin10,56.95453216
monojet_2016_bin16,monojet_2016_bin11,32.37875406
monojet_2016_bin16,monojet_2016_bin12,19.16557633
monojet_2016_bin16,monojet_2016_bin13,12.49765785
monojet_2016_bin16,monojet_2016_bin14,10.43204891
monojet_2016_bin16,monojet_2016_bin15,6.449279266
monojet_2016_bin16,monojet_2016_bin16,48.65143585
monojet_2016_bin16,monojet_2016_bin17,4.402941628
monojet_2016_bin16,monojet_2016_bin18,2.049840421
monojet_2016_bin16,monojet_2016_bin19,1.552989288
monojet_2016_bin16,monojet_2016_bin20,1.620253097
monojet_2016_bin16,monojet_2016_bin21,1.223981729
monojet_2016_bin16,monojet_2017_bin0,-126.5262242
monojet_2016_bin16,monojet_2017_bin1,-95.11084266
monojet_2016_bin16,monojet_2017_bin2,-13.53867569
monojet_2016_bin16,monojet_2017_bin3,-27.6338571
monojet_2016_bin16,monojet_2017_bin4,11.24894796
monojet_2016_bin16,monojet_2017_bin5,-0.1246173474
monojet_2016_bin16,monojet_2017_bin6,37.25026693
monojet_2016_bin16,monojet_2017_bin7,11.07868975
monojet_2016_bin16,monojet_2017_bin8,8.142977967
monojet_2016_bin16,monojet_2017_bin9,18.73822875
monojet_2016_bin16,monojet_2017_bin10,3.357570558
monojet_2016_bin16,monojet_2017_bin11,5.839008986
monojet_2016_bin16,monojet_2017_bin12,5.051462389
monojet_2016_bin16,monojet_2017_bin13,4.966994399
monojet_2016_bin16,monojet_2017_bin14,2.190923316
monojet_2016_bin16,monojet_2017_bin15,3.912522224
monojet_2016_bin16,monojet_2017_bin16,0.2130799131
monojet_2016_bin16,monojet_2017_bin17,0.05019531823
monojet_2016_bin16,monojet_2017_bin18,-0.002147562721
monojet_2016_bin16,monojet_2017_bin19,0.37896781
monojet_2016_bin16,monojet_2017_bin20,0.8473537315
monojet_2016_bin16,monojet_2017_bin21,1.454026101
monojet_2016_bin16,monojet_2018_bin0,405.6315825
monojet_2016_bin16,monojet_2018_bin1,120.071825
monojet_2016_bin16,monojet_2018_bin2,85.51077071
monojet_2016_bin16,monojet_2018_bin3,40.0993913
monojet_2016_bin16,monojet_2018_bin4,19.64217494
monojet_2016_bin16,monojet_2018_bin5,33.26442306
monojet_2016_bin16,monojet_2018_bin6,44.27443874
monojet_2016_bin16,monojet_2018_bin7,28.35918932
monojet_2016_bin16,monojet_2018_bin8,20.67498824
monojet_2016_bin16,monojet_2018_bin9,2.074817923
monojet_2016_bin16,monojet_2018_bin10,9.601811353
monojet_2016_bin16,monojet_2018_bin11,2.310418748
monojet_2016_bin16,monojet_2018_bin12,3.82321052
monojet_2016_bin16,monojet_2018_bin13,3.820164345
monojet_2016_bin16,monojet_2018_bin14,1.277247258
monojet_2016_bin16,monojet_2018_bin15,3.096347798
monojet_2016_bin16,monojet_2018_bin16,0.009957962764
monojet_2016_bin16,monojet_2018_bin17,1.582505862
monojet_2016_bin16,monojet_2018_bin18,1.052466759
monojet_2016_bin16,monojet_2018_bin19,1.256114315
monojet_2016_bin16,monojet_2018_bin20,0.5537127236
monojet_2016_bin16,monojet_2018_bin21,0.8350097416
monojet_2016_bin17,monojet_2016_bin0,4303.669912
monojet_2016_bin17,monojet_2016_bin1,2361.107083
monojet_2016_bin17,monojet_2016_bin2,1252.898777
monojet_2016_bin17,monojet_2016_bin3,749.5407656
monojet_2016_bin17,monojet_2016_bin4,433.2843491
monojet_2016_bin17,monojet_2016_bin5,293.2634033
monojet_2016_bin17,monojet_2016_bin6,276.6482379
monojet_2016_bin17,monojet_2016_bin7,164.4143988
monojet_2016_bin17,monojet_2016_bin8,95.27526745
monojet_2016_bin17,monojet_2016_bin9,67.98518779
monojet_2016_bin17,monojet_2016_bin10,52.47104933
monojet_2016_bin17,monojet_2016_bin11,38.24573139
monojet_2016_bin17,monojet_2016_bin12,19.36921393
monojet_2016_bin17,monojet_2016_bin13,11.62762055
monojet_2016_bin17,monojet_2016_bin14,9.522182671
monojet_2016_bin17,monojet_2016_bin15,9.06960838
monojet_2016_bin17,monojet_2016_bin16,4.402941628
monojet_2016_bin17,monojet_2016_bin17,47.9349719
monojet_2016_bin17,monojet_2016_bin18,2.019636691
monojet_2016_bin17,monojet_2016_bin19,1.091356548
monojet_2016_bin17,monojet_2016_bin20,1.47522231
monojet_2016_bin17,monojet_2016_bin21,1.070968825
monojet_2016_bin17,monojet_2017_bin0,1293.296492
monojet_2016_bin17,monojet_2017_bin1,744.3715609
monojet_2016_bin17,monojet_2017_bin2,394.5827013
monojet_2016_bin17,monojet_2017_bin3,238.1887455
monojet_2016_bin17,monojet_2017_bin4,168.5799728
monojet_2016_bin17,monojet_2017_bin5,128.7865685
monojet_2016_bin17,monojet_2017_bin6,84.54023765
monojet_2016_bin17,monojet_2017_bin7,48.40231012
monojet_2016_bin17,monojet_2017_bin8,38.60237825
monojet_2016_bin17,monojet_2017_bin9,17.77180422
monojet_2016_bin17,monojet_2017_bin10,21.13464962
monojet_2016_bin17,monojet_2017_bin11,15.72987862
monojet_2016_bin17,monojet_2017_bin12,9.316825188
monojet_2016_bin17,monojet_2017_bin13,3.81252124
monojet_2016_bin17,monojet_2017_bin14,3.171653837
monojet_2016_bin17,monojet_2017_bin15,5.349999923
monojet_2016_bin17,monojet_2017_bin16,0.2915379789
monojet_2016_bin17,monojet_2017_bin17,2.192015984
monojet_2016_bin17,monojet_2017_bin18,1.676395773
monojet_2016_bin17,monojet_2017_bin19,1.106381378
monojet_2016_bin17,monojet_2017_bin20,0.02695139897
monojet_2016_bin17,monojet_2017_bin21,0.02399281625
monojet_2016_bin17,monojet_2018_bin0,105.8591614
monojet_2016_bin17,monojet_2018_bin1,122.4051285
monojet_2016_bin17,monojet_2018_bin2,145.3429426
monojet_2016_bin17,monojet_2018_bin3,126.618617
monojet_2016_bin17,monojet_2018_bin4,54.14163627
monojet_2016_bin17,monojet_2018_bin5,30.75732307
monojet_2016_bin17,monojet_2018_bin6,52.09716233
monojet_2016_bin17,monojet_2018_bin7,33.45773593
monojet_2016_bin17,monojet_2018_bin8,31.22110784
monojet_2016_bin17,monojet_2018_bin9,13.06888689
monojet_2016_bin17,monojet_2018_bin10,13.70620037
monojet_2016_bin17,monojet_2018_bin11,10.446059
monojet_2016_bin17,monojet_2018_bin12,3.426537291
monojet_2016_bin17,monojet_2018_bin13,4.180415353
monojet_2016_bin17,monojet_2018_bin14,3.854442474
monojet_2016_bin17,monojet_2018_bin15,3.172813137
monojet_2016_bin17,monojet_2018_bin16,3.498189599
monojet_2016_bin17,monojet_2018_bin17,1.911807707
monojet_2016_bin17,monojet_2018_bin18,2.936060305
monojet_2016_bin17,monojet_2018_bin19,1.03545886
monojet_2016_bin17,monojet_2018_bin20,0.7150422923
monojet_2016_bin17,monojet_2018_bin21,0.6092942172
monojet_2016_bin18,monojet_2016_bin0,1540.716589
monojet_2016_bin18,monojet_2016_bin1,774.4787659
monojet_2016_bin18,monojet_2016_bin2,511.556458
monojet_2016_bin18,monojet_2016_bin3,311.6281862
monojet_2016_bin18,monojet_2016_bin4,235.0100273
monojet_2016_bin18,monojet_2016_bin5,157.8323282
monojet_2016_bin18,monojet_2016_bin6,132.4252724
monojet_2016_bin18,monojet_2016_bin7,67.37621473
monojet_2016_bin18,monojet_2016_bin8,49.48523626
monojet_2016_bin18,monojet_2016_bin9,37.47611024
monojet_2016_bin18,monojet_2016_bin10,27.96099569
monojet_2016_bin18,monojet_2016_bin11,14.28308049
monojet_2016_bin18,monojet_2016_bin12,8.847467662
monojet_2016_bin18,monojet_2016_bin13,7.20330875
monojet_2016_bin18,monojet_2016_bin14,3.802863325
monojet_2016_bin18,monojet_2016_bin15,3.507355316
monojet_2016_bin18,monojet_2016_bin16,2.049840421
monojet_2016_bin18,monojet_2016_bin17,2.019636691
monojet_2016_bin18,monojet_2016_bin18,22.240881
monojet_2016_bin18,monojet_2016_bin19,0.7514875288
monojet_2016_bin18,monojet_2016_bin20,0.4827164677
monojet_2016_bin18,monojet_2016_bin21,0.6401523356
monojet_2016_bin18,monojet_2017_bin0,103.2422031
monojet_2016_bin18,monojet_2017_bin1,98.4023148
monojet_2016_bin18,monojet_2017_bin2,52.67326425
monojet_2016_bin18,monojet_2017_bin3,62.0616055
monojet_2016_bin18,monojet_2017_bin4,56.56626002
monojet_2016_bin18,monojet_2017_bin5,17.71408
monojet_2016_bin18,monojet_2017_bin6,38.7525153
monojet_2016_bin18,monojet_2017_bin7,14.31692352
monojet_2016_bin18,monojet_2017_bin8,12.91641868
monojet_2016_bin18,monojet_2017_bin9,9.721573038
monojet_2016_bin18,monojet_2017_bin10,9.322033186
monojet_2016_bin18,monojet_2017_bin11,8.333771168
monojet_2016_bin18,monojet_2017_bin12,1.980373662
monojet_2016_bin18,monojet_2017_bin13,0.8788104283
monojet_2016_bin18,monojet_2017_bin14,1.404148919
monojet_2016_bin18,monojet_2017_bin15,1.76398992
monojet_2016_bin18,monojet_2017_bin16,-0.6461679126
monojet_2016_bin18,monojet_2017_bin17,-0.3324815042
monojet_2016_bin18,monojet_2017_bin18,0.6764996966
monojet_2016_bin18,monojet_2017_bin19,0.08082465835
monojet_2016_bin18,monojet_2017_bin20,-0.2453738843
monojet_2016_bin18,monojet_2017_bin21,0.2828676017
monojet_2016_bin18,monojet_2018_bin0,1000.662193
monojet_2016_bin18,monojet_2018_bin1,469.1050591
monojet_2016_bin18,monojet_2018_bin2,311.900704
monojet_2016_bin18,monojet_2018_bin3,155.7057978
monojet_2016_bin18,monojet_2018_bin4,83.85351102
monojet_2016_bin18,monojet_2018_bin5,71.04295878
monojet_2016_bin18,monojet_2018_bin6,66.8937023
monojet_2016_bin18,monojet_2018_bin7,39.84776895
monojet_2016_bin18,monojet_2018_bin8,27.16745833
monojet_2016_bin18,monojet_2018_bin9,16.49151705
monojet_2016_bin18,monojet_2018_bin10,15.39235992
monojet_2016_bin18,monojet_2018_bin11,8.519301865
monojet_2016_bin18,monojet_2018_bin12,6.051266134
monojet_2016_bin18,monojet_2018_bin13,4.988161228
monojet_2016_bin18,monojet_2018_bin14,3.528527715
monojet_2016_bin18,monojet_2018_bin15,1.903779425
monojet_2016_bin18,monojet_2018_bin16,0.6153935733
monojet_2016_bin18,monojet_2018_bin17,1.877563742
monojet_2016_bin18,monojet_2018_bin18,0.4088185021
monojet_2016_bin18,monojet_2018_bin19,0.5173346697
monojet_2016_bin18,monojet_2018_bin20,0.5368543574
monojet_2016_bin18,monojet_2018_bin21,0.7303244815
monojet_2016_bin19,monojet_2016_bin0,827.5964166
monojet_2016_bin19,monojet_2016_bin1,485.4568224
monojet_2016_bin19,monojet_2016_bin2,337.9964554
monojet_2016_bin19,monojet_2016_bin3,176.9060149
monojet_2016_bin19,monojet_2016_bin4,102.9184611
monojet_2016_bin19,monojet_2016_bin5,70.16585618
monojet_2016_bin19,monojet_2016_bin6,56.66178264
monojet_2016_bin19,monojet_2016_bin7,26.3198512
monojet_2016_bin19,monojet_2016_bin8,24.64053897
monojet_2016_bin19,monojet_2016_bin9,17.01918279
monojet_2016_bin19,monojet_2016_bin10,13.30997093
monojet_2016_bin19,monojet_2016_bin11,7.906113413
monojet_2016_bin19,monojet_2016_bin12,6.154026479
monojet_2016_bin19,monojet_2016_bin13,3.717207753
monojet_2016_bin19,monojet_2016_bin14,3.511796046
monojet_2016_bin19,monojet_2016_bin15,2.373575305
monojet_2016_bin19,monojet_2016_bin16,1.552989288
monojet_2016_bin19,monojet_2016_bin17,1.091356548
monojet_2016_bin19,monojet_2016_bin18,0.7514875288
monojet_2016_bin19,monojet_2016_bin19,9.923062967
monojet_2016_bin19,monojet_2016_bin20,0.391394724
monojet_2016_bin19,monojet_2016_bin21,0.4531678137
monojet_2016_bin19,monojet_2017_bin0,130.5636116
monojet_2016_bin19,monojet_2017_bin1,43.89302343
monojet_2016_bin19,monojet_2017_bin2,2.306488298
monojet_2016_bin19,monojet_2017_bin3,16.90701428
monojet_2016_bin19,monojet_2017_bin4,12.93168197
monojet_2016_bin19,monojet_2017_bin5,17.48449093
monojet_2016_bin19,monojet_2017_bin6,11.77069247
monojet_2016_bin19,monojet_2017_bin7,3.746314996
monojet_2016_bin19,monojet_2017_bin8,9.871706432
monojet_2016_bin19,monojet_2017_bin9,4.343128353
monojet_2016_bin19,monojet_2017_bin10,6.004645164
monojet_2016_bin19,monojet_2017_bin11,2.664340914
monojet_2016_bin19,monojet_2017_bin12,1.702121753
monojet_2016_bin19,monojet_2017_bin13,0.607518321
monojet_2016_bin19,monojet_2017_bin14,1.846196822
monojet_2016_bin19,monojet_2017_bin15,0.9397388285
monojet_2016_bin19,monojet_2017_bin16,0.5988512006
monojet_2016_bin19,monojet_2017_bin17,0.8139089333
monojet_2016_bin19,monojet_2017_bin18,0.01815952339
monojet_2016_bin19,monojet_2017_bin19,0.3033896259
monojet_2016_bin19,monojet_2017_bin20,0.1770417719
monojet_2016_bin19,monojet_2017_bin21,0.9142236231
monojet_2016_bin19,monojet_2018_bin0,124.0944129
monojet_2016_bin19,monojet_2018_bin1,8.875214213
monojet_2016_bin19,monojet_2018_bin2,7.070590128
monojet_2016_bin19,monojet_2018_bin3,12.76007031
monojet_2016_bin19,monojet_2018_bin4,6.238652243
monojet_2016_bin19,monojet_2018_bin5,6.581337044
monojet_2016_bin19,monojet_2018_bin6,9.578844737
monojet_2016_bin19,monojet_2018_bin7,7.568565905
monojet_2016_bin19,monojet_2018_bin8,1.525667919
monojet_2016_bin19,monojet_2018_bin9,4.038243073
monojet_2016_bin19,monojet_2018_bin10,1.303084703
monojet_2016_bin19,monojet_2018_bin11,2.968339843
monojet_2016_bin19,monojet_2018_bin12,1.051746696
monojet_2016_bin19,monojet_2018_bin13,1.282396429
monojet_2016_bin19,monojet_2018_bin14,0.6345819547
monojet_2016_bin19,monojet_2018_bin15,1.464847513
monojet_2016_bin19,monojet_2018_bin16,0.5733386592
monojet_2016_bin19,monojet_2018_bin17,0.08291818562
monojet_2016_bin19,monojet_2018_bin18,0.767571954
monojet_2016_bin19,monojet_2018_bin19,-0.1591799049
monojet_2016_bin19,monojet_2018_bin20,-0.009546834946
monojet_2016_bin19,monojet_2018_bin21,-0.2772611512
monojet_2016_bin20,monojet_2016_bin0,1107.13207
monojet_2016_bin20,monojet_2016_bin1,575.3434007
monojet_2016_bin20,monojet_2016_bin2,323.047423
monojet_2016_bin20,monojet_2016_bin3,201.1474819
monojet_2016_bin20,monojet_2016_bin4,112.1584797
monojet_2016_bin20,monojet_2016_bin5,70.71390793
monojet_2016_bin20,monojet_2016_bin6,67.19998879
monojet_2016_bin20,monojet_2016_bin7,35.44135894
monojet_2016_bin20,monojet_2016_bin8,27.73073215
monojet_2016_bin20,monojet_2016_bin9,16.89909414
monojet_2016_bin20,monojet_2016_bin10,12.53836448
monojet_2016_bin20,monojet_2016_bin11,10.79787154
monojet_2016_bin20,monojet_2016_bin12,5.342310204
monojet_2016_bin20,monojet_2016_bin13,2.371063335
monojet_2016_bin20,monojet_2016_bin14,2.987108312
monojet_2016_bin20,monojet_2016_bin15,2.003232621
monojet_2016_bin20,monojet_2016_bin16,1.620253097
monojet_2016_bin20,monojet_2016_bin17,1.47522231
monojet_2016_bin20,monojet_2016_bin18,0.4827164677
monojet_2016_bin20,monojet_2016_bin19,0.391394724
monojet_2016_bin20,monojet_2016_bin20,9.293727856
monojet_2016_bin20,monojet_2016_bin21,0.1916185721
monojet_2016_bin20,monojet_2017_bin0,17.11379841
monojet_2016_bin20,monojet_2017_bin1,101.3824864
monojet_2016_bin20,monojet_2017_bin2,36.90959918
monojet_2016_bin20,monojet_2017_bin3,28.47470821
monojet_2016_bin20,monojet_2017_bin4,37.18036715
monojet_2016_bin20,monojet_2017_bin5,18.91471913
monojet_2016_bin20,monojet_2017_bin6,16.59328546
monojet_2016_bin20,monojet_2017_bin7,10.92782946
monojet_2016_bin20,monojet_2017_bin8,7.821439598
monojet_2016_bin20,monojet_2017_bin9,7.127071009
monojet_2016_bin20,monojet_2017_bin10,3.430265774
monojet_2016_bin20,monojet_2017_bin11,4.358015167
monojet_2016_bin20,monojet_2017_bin12,3.668541644
monojet_2016_bin20,monojet_2017_bin13,0.5011753578
monojet_2016_bin20,monojet_2017_bin14,0.7256668776
monojet_2016_bin20,monojet_2017_bin15,0.9994144473
monojet_2016_bin20,monojet_2017_bin16,0.5780591403
monojet_2016_bin20,monojet_2017_bin17,0.5806569536
monojet_2016_bin20,monojet_2017_bin18,0.2665871165
monojet_2016_bin20,monojet_2017_bin19,0.5275990747
monojet_2016_bin20,monojet_2017_bin20,0.3393929753
monojet_2016_bin20,monojet_2017_bin21,0.2265699315
monojet_2016_bin20,monojet_2018_bin0,137.6122665
monojet_2016_bin20,monojet_2018_bin1,140.8950062
monojet_2016_bin20,monojet_2018_bin2,60.95622324
monojet_2016_bin20,monojet_2018_bin3,12.42313264
monojet_2016_bin20,monojet_2018_bin4,28.00952165
monojet_2016_bin20,monojet_2018_bin5,15.13838374
monojet_2016_bin20,monojet_2018_bin6,11.91513304
monojet_2016_bin20,monojet_2018_bin7,14.72316219
monojet_2016_bin20,monojet_2018_bin8,7.660580391
monojet_2016_bin20,monojet_2018_bin9,6.07460927
monojet_2016_bin20,monojet_2018_bin10,5.029116416
monojet_2016_bin20,monojet_2018_bin11,3.750303389
monojet_2016_bin20,monojet_2018_bin12,3.314792871
monojet_2016_bin20,monojet_2018_bin13,1.20778476
monojet_2016_bin20,monojet_2018_bin14,0.510200417
monojet_2016_bin20,monojet_2018_bin15,0.4039354771
monojet_2016_bin20,monojet_2018_bin16,0.4962106256
monojet_2016_bin20,monojet_2018_bin17,0.3859618064
monojet_2016_bin20,monojet_2018_bin18,-0.17741699
monojet_2016_bin20,monojet_2018_bin19,0.3387056982
monojet_2016_bin20,monojet_2018_bin20,0.6301101696
monojet_2016_bin20,monojet_2018_bin21,0.1156510186
monojet_2016_bin21,monojet_2016_bin0,904.9881262
monojet_2016_bin21,monojet_2016_bin1,473.7366642
monojet_2016_bin21,monojet_2016_bin2,299.3891806
monojet_2016_bin21,monojet_2016_bin3,181.7392054
monojet_2016_bin21,monojet_2016_bin4,112.699909
monojet_2016_bin21,monojet_2016_bin5,66.37789476
monojet_2016_bin21,monojet_2016_bin6,66.5158866
monojet_2016_bin21,monojet_2016_bin7,45.92754496
monojet_2016_bin21,monojet_2016_bin8,28.28530428
monojet_2016_bin21,monojet_2016_bin9,20.69370768
monojet_2016_bin21,monojet_2016_bin10,15.84449184
monojet_2016_bin21,monojet_2016_bin11,7.507435485
monojet_2016_bin21,monojet_2016_bin12,5.767782386
monojet_2016_bin21,monojet_2016_bin13,3.55367105
monojet_2016_bin21,monojet_2016_bin14,3.188849338
monojet_2016_bin21,monojet_2016_bin15,2.969078318
monojet_2016_bin21,monojet_2016_bin16,1.223981729
monojet_2016_bin21,monojet_2016_bin17,1.070968825
monojet_2016_bin21,monojet_2016_bin18,0.6401523356
monojet_2016_bin21,monojet_2016_bin19,0.4531678137
monojet_2016_bin21,monojet_2016_bin20,0.1916185721
monojet_2016_bin21,monojet_2016_bin21,9.599124485
monojet_2016_bin21,monojet_2017_bin0,-132.1214789
monojet_2016_bin21,monojet_2017_bin1,-78.67863043
monojet_2016_bin21,monojet_2017_bin2,-61.15481896
monojet_2016_bin21,monojet_2017_bin3,-35.23909319
monojet_2016_bin21,monojet_2017_bin4,-17.4451641
monojet_2016_bin21,monojet_2017_bin5,-4.80883633
monojet_2016_bin21,monojet_2017_bin6,6.679122464
monojet_2016_bin21,monojet_2017_bin7,1.837493261
monojet_2016_bin21,monojet_2017_bin8,6.052315594
monojet_2016_bin21,monojet_2017_bin9,2.483936103
monojet_2016_bin21,monojet_2017_bin10,6.32590812
monojet_2016_bin21,monojet_2017_bin11,0.5172994157
monojet_2016_bin21,monojet_2017_bin12,0.9842477955
monojet_2016_bin21,monojet_2017_bin13,0.7272427451
monojet_2016_bin21,monojet_2017_bin14,0.3542879228
monojet_2016_bin21,monojet_2017_bin15,1.296311952
monojet_2016_bin21,monojet_2017_bin16,1.073341831
monojet_2016_bin21,monojet_2017_bin17,-0.2319373646
monojet_2016_bin21,monojet_2017_bin18,0.2051247745
monojet_2016_bin21,monojet_2017_bin19,0.1063766275
monojet_2016_bin21,monojet_2017_bin20,0.09812925307
monojet_2016_bin21,monojet_2017_bin21,0.188688236
monojet_2016_bin21,monojet_2018_bin0,391.2335323
monojet_2016_bin21,monojet_2018_bin1,213.0906671
monojet_2016_bin21,monojet_2018_bin2,100.2131191
monojet_2016_bin21,monojet_2018_bin3,49.13269736
monojet_2016_bin21,monojet_2018_bin4,50.42296256
monojet_2016_bin21,monojet_2018_bin5,23.22575228
monojet_2016_bin21,monojet_2018_bin6,14.44235204
monojet_2016_bin21,monojet_2018_bin7,17.82102145
monojet_2016_bin21,monojet_2018_bin8,11.32504025
monojet_2016_bin21,monojet_2018_bin9,7.703241575
monojet_2016_bin21,monojet_2018_bin10,7.019966788
monojet_2016_bin21,monojet_2018_bin11,3.11842956
monojet_2016_bin21,monojet_2018_bin12,3.215945241
monojet_2016_bin21,monojet_2018_bin13,0.9202517217
monojet_2016_bin21,monojet_2018_bin14,2.50362071
monojet_2016_bin21,monojet_2018_bin15,1.19344087
monojet_2016_bin21,monojet_2018_bin16,-0.01334545332
monojet_2016_bin21,monojet_2018_bin17,1.2008844
monojet_2016_bin21,monojet_2018_bin18,0.7502604484
monojet_2016_bin21,monojet_2018_bin19,-0.05711961391
monojet_2016_bin21,monojet_2018_bin20,0.07833836911
monojet_2016_bin21,monojet_2018_bin21,-0.2716696238
monojet_2017_bin0,monojet_2016_bin0,220800.7392
monojet_2017_bin0,monojet_2016_bin1,188768.5861
monojet_2017_bin0,monojet_2016_bin2,75258.73468
monojet_2017_bin0,monojet_2016_bin3,48759.52569
monojet_2017_bin0,monojet_2016_bin4,35273.9197
monojet_2017_bin0,monojet_2016_bin5,12725.18686
monojet_2017_bin0,monojet_2016_bin6,22185.7645
monojet_2017_bin0,monojet_2016_bin7,11619.90261
monojet_2017_bin0,monojet_2016_bin8,7317.482881
monojet_2017_bin0,monojet_2016_bin9,-1815.169897
monojet_2017_bin0,monojet_2016_bin10,272.2711753
monojet_2017_bin0,monojet_2016_bin11,1796.557537
monojet_2017_bin0,monojet_2016_bin12,1022.96295
monojet_2017_bin0,monojet_2016_bin13,-709.2560531
monojet_2017_bin0,monojet_2016_bin14,243.152003
monojet_2017_bin0,monojet_2016_bin15,765.6234137
monojet_2017_bin0,monojet_2016_bin16,-126.5262242
monojet_2017_bin0,monojet_2016_bin17,1293.296492
monojet_2017_bin0,monojet_2016_bin18,103.2422031
monojet_2017_bin0,monojet_2016_bin19,130.5636116
monojet_2017_bin0,monojet_2016_bin20,17.11379841
monojet_2017_bin0,monojet_2016_bin21,-132.1214789
monojet_2017_bin0,monojet_2017_bin0,13741508.2
monojet_2017_bin0,monojet_2017_bin1,7012223.046
monojet_2017_bin0,monojet_2017_bin2,3902117.032
monojet_2017_bin0,monojet_2017_bin3,2308842.958
monojet_2017_bin0,monojet_2017_bin4,1408829.597
monojet_2017_bin0,monojet_2017_bin5,874089.6562
monojet_2017_bin0,monojet_2017_bin6,704949.5194
monojet_2017_bin0,monojet_2017_bin7,415359.6263
monojet_2017_bin0,monojet_2017_bin8,248470.0644
monojet_2017_bin0,monojet_2017_bin9,159372.9975
monojet_2017_bin0,monojet_2017_bin10,119602.5378
monojet_2017_bin0,monojet_2017_bin11,72252.70315
monojet_2017_bin0,monojet_2017_bin12,42582.11866
monojet_2017_bin0,monojet_2017_bin13,30055.4765
monojet_2017_bin0,monojet_2017_bin14,17531.50336
monojet_2017_bin0,monojet_2017_bin15,14540.73526
monojet_2017_bin0,monojet_2017_bin16,8152.660018
monojet_2017_bin0,monojet_2017_bin17,5001.517144
monojet_2017_bin0,monojet_2017_bin18,4227.385332
monojet_2017_bin0,monojet_2017_bin19,1829.349357
monojet_2017_bin0,monojet_2017_bin20,2159.071161
monojet_2017_bin0,monojet_2017_bin21,1758.978544
monojet_2017_bin0,monojet_2018_bin0,1132856.475
monojet_2017_bin0,monojet_2018_bin1,608567.5879
monojet_2017_bin0,monojet_2018_bin2,354372.6254
monojet_2017_bin0,monojet_2018_bin3,213328.332
monojet_2017_bin0,monojet_2018_bin4,137671.231
