#: table_doi: 10.17182/hepdata.106115.v2/t2
#: name: Signal templates, DMsimp, spin-0, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_dmsimp,_spin-0,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword cmenergies: 13000.0
#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
815.0,790.0,840.0,1.7396,0.077868,-0.077868
870.0,840.0,900.0,1.2462,0.066005,-0.066005
930.0,900.0,960.0,0.71216,0.049899,-0.049899
990.0,960.0,1020.0,0.50639,0.042132,-0.042132
1055.0,1020.0,1090.0,0.36826,0.035891,-0.035891
1125.0,1090.0,1160.0,0.23681,0.029032,-0.029032
1205.0,1160.0,1250.0,0.15689,0.023577,-0.023577
1325.0,1250.0,1400.0,0.17942,0.025488,-0.025488

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,800.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,44.322,0.28013,-0.28013
295.0,280.0,310.0,36.273,0.25431,-0.25431
325.0,310.0,340.0,29.537,0.22959,-0.22959
355.0,340.0,370.0,23.725,0.20566,-0.20566
385.0,370.0,400.0,18.992,0.18396,-0.18396
415.0,400.0,430.0,15.472,0.16598,-0.16598
450.0,430.0,470.0,16.142,0.16932,-0.16932
490.0,470.0,510.0,12.067,0.14657,-0.14657
530.0,510.0,550.0,9.0953,0.12702,-0.12702
570.0,550.0,590.0,6.8033,0.10972,-0.10972
615.0,590.0,640.0,6.3319,0.10568,-0.10568
665.0,640.0,690.0,4.477,0.089096,-0.089096
715.0,690.0,740.0,2.9939,0.072849,-0.072849
765.0,740.0,790.0,1.9193,0.05808,-0.05808
815.0,790.0,840.0,1.3158,0.048671,-0.048671
870.0,840.0,900.0,1.0198,0.042554,-0.042554
930.0,900.0,960.0,0.63277,0.033592,-0.033592
990.0,960.0,1020.0,0.38389,0.026016,-0.026016
1055.0,1020.0,1090.0,0.27085,0.022058,-0.022058
1125.0,1090.0,1160.0,0.17964,0.01792,-0.01792
1205.0,1160.0,1250.0,0.1304,0.015452,-0.015452
1325.0,1250.0,1400.0,0.14343,0.01586,-0.01586

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,25.626,0.21006,-0.21006
295.0,280.0,310.0,18.876,0.18087,-0.18087
325.0,310.0,340.0,13.984,0.15597,-0.15597
355.0,340.0,370.0,10.891,0.13735,-0.13735
385.0,370.0,400.0,8.4782,0.12128,-0.12128
415.0,400.0,430.0,6.593,0.10676,-0.10676
450.0,430.0,470.0,6.5323,0.10645,-0.10645
490.0,470.0,510.0,4.8863,0.091765,-0.091765
530.0,510.0,550.0,3.6675,0.079627,-0.079627
570.0,550.0,590.0,2.8369,0.070275,-0.070275
615.0,590.0,640.0,2.469,0.065269,-0.065269
665.0,640.0,690.0,1.7868,0.055844,-0.055844
715.0,690.0,740.0,1.33,0.048369,-0.048369
765.0,740.0,790.0,0.98203,0.041633,-0.041633
815.0,790.0,840.0,0.67599,0.033903,-0.033903
870.0,840.0,900.0,0.59117,0.031959,-0.031959
930.0,900.0,960.0,0.50702,0.029899,-0.029899
990.0,960.0,1020.0,0.2889,0.022225,-0.022225
1055.0,1020.0,1090.0,0.25795,0.021211,-0.021211
1125.0,1090.0,1160.0,0.1767,0.017671,-0.017671
1205.0,1160.0,1250.0,0.12981,0.015176,-0.015176
1325.0,1250.0,1400.0,0.30267,0.023101,-0.023101

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,40.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,26.015,0.20963,-0.20963
295.0,280.0,310.0,19.385,0.18162,-0.18162
325.0,310.0,340.0,14.649,0.15795,-0.15795
355.0,340.0,370.0,10.967,0.1365,-0.1365
385.0,370.0,400.0,8.2961,0.11875,-0.11875
415.0,400.0,430.0,6.5867,0.10559,-0.10559
450.0,430.0,470.0,6.6357,0.10629,-0.10629
490.0,470.0,510.0,5.0555,0.092817,-0.092817
530.0,510.0,550.0,3.7631,0.079926,-0.079926
570.0,550.0,590.0,2.8197,0.06925,-0.06925
615.0,590.0,640.0,2.5362,0.065746,-0.065746
665.0,640.0,690.0,1.8457,0.05598,-0.05598
715.0,690.0,740.0,1.3528,0.048311,-0.048311
765.0,740.0,790.0,0.96775,0.040844,-0.040844
815.0,790.0,840.0,0.7379,0.035563,-0.035563
870.0,840.0,900.0,0.57182,0.031129,-0.031129
930.0,900.0,960.0,0.41887,0.026929,-0.026929
990.0,960.0,1020.0,0.30785,0.022915,-0.022915
1055.0,1020.0,1090.0,0.26106,0.021156,-0.021156
1125.0,1090.0,1160.0,0.1592,0.016398,-0.016398
1205.0,1160.0,1250.0,0.16356,0.017068,-0.017068
1325.0,1250.0,1400.0,0.29318,0.022327,-0.022327

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,45.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,26.424,0.23234,-0.23234
295.0,280.0,310.0,19.713,0.20144,-0.20144
325.0,310.0,340.0,14.596,0.17327,-0.17327
355.0,340.0,370.0,11.262,0.15224,-0.15224
385.0,370.0,400.0,8.7737,0.13412,-0.13412
415.0,400.0,430.0,6.6747,0.11726,-0.11726
450.0,430.0,470.0,6.6961,0.11696,-0.11696
490.0,470.0,510.0,5.1735,0.10303,-0.10303
530.0,510.0,550.0,3.8805,0.089261,-0.089261
570.0,550.0,590.0,2.6508,0.074098,-0.074098
615.0,590.0,640.0,2.5774,0.073063,-0.073063
665.0,640.0,690.0,1.8675,0.062114,-0.062114
715.0,690.0,740.0,1.2614,0.050697,-0.050697
765.0,740.0,790.0,1.0144,0.046051,-0.046051
815.0,790.0,840.0,0.72783,0.038962,-0.038962
870.0,840.0,900.0,0.64138,0.036652,-0.036652
930.0,900.0,960.0,0.47868,0.031721,-0.031721
990.0,960.0,1020.0,0.32586,0.025904,-0.025904
1055.0,1020.0,1090.0,0.276,0.023898,-0.023898
1125.0,1090.0,1160.0,0.18094,0.019383,-0.019383
1205.0,1160.0,1250.0,0.17523,0.019133,-0.019133
1325.0,1250.0,1400.0,0.34678,0.02681,-0.02681

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,55.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.57064,0.0048447,-0.0048447
295.0,280.0,310.0,0.43389,0.0042437,-0.0042437
325.0,310.0,340.0,0.33739,0.0037368,-0.0037368
355.0,340.0,370.0,0.26632,0.0033262,-0.0033262
385.0,370.0,400.0,0.2132,0.0029738,-0.0029738
415.0,400.0,430.0,0.16566,0.0026101,-0.0026101
450.0,430.0,470.0,0.17791,0.0027141,-0.0027141
490.0,470.0,510.0,0.13199,0.0023271,-0.0023271
530.0,510.0,550.0,0.10513,0.0020848,-0.0020848
570.0,550.0,590.0,0.081277,0.0018334,-0.0018334
615.0,590.0,640.0,0.076854,0.0017823,-0.0017823
665.0,640.0,690.0,0.053932,0.001491,-0.001491
715.0,690.0,740.0,0.041104,0.0013098,-0.0013098
765.0,740.0,790.0,0.029954,0.0011135,-0.0011135
815.0,790.0,840.0,0.023198,0.00097915,-0.00097915
870.0,840.0,900.0,0.022213,0.00095754,-0.00095754
930.0,900.0,960.0,0.014245,0.00076275,-0.00076275
990.0,960.0,1020.0,0.011109,0.00068009,-0.00068009
1055.0,1020.0,1090.0,0.0088723,0.00060386,-0.00060386
1125.0,1090.0,1160.0,0.0069705,0.00053922,-0.00053922
1205.0,1160.0,1250.0,0.0052062,0.00046643,-0.00046643
1325.0,1250.0,1400.0,0.0097127,0.00063372,-0.00063372

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,28.865,0.23471,-0.23471
295.0,280.0,310.0,21.121,0.20104,-0.20104
325.0,310.0,340.0,15.571,0.17262,-0.17262
355.0,340.0,370.0,11.686,0.14949,-0.14949
385.0,370.0,400.0,9.221,0.13294,-0.13294
415.0,400.0,430.0,7.0347,0.11573,-0.11573
450.0,430.0,470.0,7.2155,0.11759,-0.11759
490.0,470.0,510.0,5.1967,0.099758,-0.099758
530.0,510.0,550.0,3.7963,0.08487,-0.08487
570.0,550.0,590.0,2.9416,0.074798,-0.074798
615.0,590.0,640.0,2.6867,0.07202,-0.07202
665.0,640.0,690.0,1.842,0.059676,-0.059676
715.0,690.0,740.0,1.334,0.050599,-0.050599
765.0,740.0,790.0,0.94773,0.043014,-0.043014
815.0,790.0,840.0,0.75217,0.037968,-0.037968
870.0,840.0,900.0,0.61912,0.034771,-0.034771
930.0,900.0,960.0,0.49382,0.030922,-0.030922
990.0,960.0,1020.0,0.3579,0.026653,-0.026653
1055.0,1020.0,1090.0,0.23739,0.021334,-0.021334
1125.0,1090.0,1160.0,0.21648,0.020815,-0.020815
1205.0,1160.0,1250.0,0.17458,0.018235,-0.018235
1325.0,1250.0,1400.0,0.31914,0.025293,-0.025293

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,6.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,2.0096,0.016325,-0.016325
295.0,280.0,310.0,1.5007,0.014136,-0.014136
325.0,310.0,340.0,1.1258,0.012248,-0.012248
355.0,340.0,370.0,0.84938,0.010628,-0.010628
385.0,370.0,400.0,0.67996,0.0095276,-0.0095276
415.0,400.0,430.0,0.5283,0.0083933,-0.0083933
450.0,430.0,470.0,0.52128,0.0083243,-0.0083243
490.0,470.0,510.0,0.3945,0.0072511,-0.0072511
530.0,510.0,550.0,0.30293,0.0063645,-0.0063645
570.0,550.0,590.0,0.23074,0.0055439,-0.0055439
615.0,590.0,640.0,0.20669,0.0052271,-0.0052271
665.0,640.0,690.0,0.15341,0.0045228,-0.0045228
715.0,690.0,740.0,0.11422,0.0039219,-0.0039219
765.0,740.0,790.0,0.086712,0.0034042,-0.0034042
815.0,790.0,840.0,0.063705,0.0029238,-0.0029238
870.0,840.0,900.0,0.057923,0.00277,-0.00277
930.0,900.0,960.0,0.036697,0.0022012,-0.0022012
990.0,960.0,1020.0,0.03064,0.0020309,-0.0020309
1055.0,1020.0,1090.0,0.023064,0.0017493,-0.0017493
1125.0,1090.0,1160.0,0.015323,0.0014371,-0.0014371
1205.0,1160.0,1250.0,0.016961,0.0015131,-0.0015131
1325.0,1250.0,1400.0,0.024588,0.0018155,-0.0018155

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,200.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,17.596,0.1456,-0.1456
295.0,280.0,310.0,13.73,0.12907,-0.12907
325.0,310.0,340.0,10.367,0.11201,-0.11201
355.0,340.0,370.0,7.9902,0.098327,-0.098327
385.0,370.0,400.0,6.4261,0.088209,-0.088209
415.0,400.0,430.0,5.0789,0.078424,-0.078424
450.0,430.0,470.0,5.277,0.080002,-0.080002
490.0,470.0,510.0,3.9888,0.069405,-0.069405
530.0,510.0,550.0,3.0173,0.060484,-0.060484
570.0,550.0,590.0,2.2981,0.052917,-0.052917
615.0,590.0,640.0,2.0949,0.050253,-0.050253
665.0,640.0,690.0,1.4583,0.041883,-0.041883
715.0,690.0,740.0,1.1473,0.037391,-0.037391
765.0,740.0,790.0,0.85304,0.032319,-0.032319
815.0,790.0,840.0,0.6299,0.028134,-0.028134
870.0,840.0,900.0,0.49258,0.024415,-0.024415
930.0,900.0,960.0,0.36743,0.020982,-0.020982
990.0,960.0,1020.0,0.2646,0.017958,-0.017958
1055.0,1020.0,1090.0,0.23111,0.016927,-0.016927
1125.0,1090.0,1160.0,0.14465,0.013258,-0.013258
1205.0,1160.0,1250.0,0.12004,0.01221,-0.01221
1325.0,1250.0,1400.0,0.2436,0.017305,-0.017305

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,300.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,11.028,0.091462,-0.091462
295.0,280.0,310.0,8.723,0.081558,-0.081558
325.0,310.0,340.0,6.8235,0.072182,-0.072182
355.0,340.0,370.0,5.5119,0.064956,-0.064956
385.0,370.0,400.0,4.4306,0.05808,-0.05808
415.0,400.0,430.0,3.616,0.052419,-0.052419
450.0,430.0,470.0,3.7981,0.053727,-0.053727
490.0,470.0,510.0,2.9006,0.047011,-0.047011
530.0,510.0,550.0,2.2398,0.041328,-0.041328
570.0,550.0,590.0,1.7628,0.036537,-0.036537
615.0,590.0,640.0,1.6582,0.035542,-0.035542
665.0,640.0,690.0,1.1866,0.02994,-0.02994
715.0,690.0,740.0,0.91617,0.026462,-0.026462
765.0,740.0,790.0,0.65868,0.022411,-0.022411
815.0,790.0,840.0,0.4901,0.019255,-0.019255
870.0,840.0,900.0,0.42446,0.017999,-0.017999
930.0,900.0,960.0,0.33335,0.016179,-0.016179
990.0,960.0,1020.0,0.24502,0.013622,-0.013622
1055.0,1020.0,1090.0,0.19976,0.012452,-0.012452
1125.0,1090.0,1160.0,0.15694,0.011132,-0.011132
1205.0,1160.0,1250.0,0.12331,0.0098216,-0.0098216
1325.0,1250.0,1400.0,0.22791,0.013357,-0.013357

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,350.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,8.3605,0.069272,-0.069272
295.0,280.0,310.0,6.5848,0.061703,-0.061703
325.0,310.0,340.0,5.3641,0.055849,-0.055849
355.0,340.0,370.0,4.2372,0.049428,-0.049428
385.0,370.0,400.0,3.4641,0.0447,-0.0447
415.0,400.0,430.0,2.8883,0.040902,-0.040902
450.0,430.0,470.0,3.0785,0.042043,-0.042043
490.0,470.0,510.0,2.3417,0.036701,-0.036701
530.0,510.0,550.0,1.8926,0.033065,-0.033065
570.0,550.0,590.0,1.4405,0.028915,-0.028915
615.0,590.0,640.0,1.3735,0.028228,-0.028228
665.0,640.0,690.0,1.0541,0.024731,-0.024731
715.0,690.0,740.0,0.75167,0.020929,-0.020929
765.0,740.0,790.0,0.57522,0.0183,-0.0183
815.0,790.0,840.0,0.45034,0.016161,-0.016161
870.0,840.0,900.0,0.38849,0.015052,-0.015052
930.0,900.0,960.0,0.26082,0.012233,-0.012233
990.0,960.0,1020.0,0.20499,0.010875,-0.010875
1055.0,1020.0,1090.0,0.17249,0.010114,-0.010114
1125.0,1090.0,1160.0,0.11566,0.0082643,-0.0082643
1205.0,1160.0,1250.0,0.10626,0.0079451,-0.0079451
1325.0,1250.0,1400.0,0.21904,0.011413,-0.011413

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,400.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,5.1975,0.043235,-0.043235
295.0,280.0,310.0,4.1919,0.038964,-0.038964
325.0,310.0,340.0,3.4026,0.035071,-0.035071
355.0,340.0,370.0,2.7786,0.031678,-0.031678
385.0,370.0,400.0,2.3023,0.028874,-0.028874
415.0,400.0,430.0,1.9453,0.026484,-0.026484
450.0,430.0,470.0,2.1032,0.027463,-0.027463
490.0,470.0,510.0,1.6426,0.024273,-0.024273
530.0,510.0,550.0,1.3281,0.021886,-0.021886
570.0,550.0,590.0,0.98001,0.018769,-0.018769
615.0,590.0,640.0,1.0001,0.019011,-0.019011
665.0,640.0,690.0,0.73991,0.016319,-0.016319
715.0,690.0,740.0,0.57338,0.014425,-0.014425
765.0,740.0,790.0,0.42023,0.01226,-0.01226
815.0,790.0,840.0,0.32443,0.0109,-0.0109
870.0,840.0,900.0,0.29341,0.010266,-0.010266
930.0,900.0,960.0,0.20818,0.0086809,-0.0086809
990.0,960.0,1020.0,0.16276,0.0076153,-0.0076153
1055.0,1020.0,1090.0,0.12801,0.0068661,-0.0068661
1125.0,1090.0,1160.0,0.092343,0.0058352,-0.0058352
1205.0,1160.0,1250.0,0.076696,0.0052381,-0.0052381
1325.0,1250.0,1400.0,0.15338,0.0074558,-0.0074558

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,450.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3.1809,0.02715,-0.02715
295.0,280.0,310.0,2.6948,0.025054,-0.025054
325.0,310.0,340.0,2.2232,0.022818,-0.022818
355.0,340.0,370.0,1.8316,0.020682,-0.020682
385.0,370.0,400.0,1.5055,0.018719,-0.018719
415.0,400.0,430.0,1.2902,0.017376,-0.017376
450.0,430.0,470.0,1.4296,0.018263,-0.018263
490.0,470.0,510.0,1.1293,0.016209,-0.016209
530.0,510.0,550.0,0.92857,0.014711,-0.014711
570.0,550.0,590.0,0.71493,0.012872,-0.012872
615.0,590.0,640.0,0.69729,0.012721,-0.012721
665.0,640.0,690.0,0.52143,0.011024,-0.011024
715.0,690.0,740.0,0.4066,0.0097789,-0.0097789
765.0,740.0,790.0,0.32841,0.0087682,-0.0087682
815.0,790.0,840.0,0.23017,0.007319,-0.007319
870.0,840.0,900.0,0.2092,0.0069787,-0.0069787
930.0,900.0,960.0,0.16097,0.0061724,-0.0061724
990.0,960.0,1020.0,0.11026,0.0050801,-0.0050801
1055.0,1020.0,1090.0,0.093281,0.0046965,-0.0046965
1125.0,1090.0,1160.0,0.063615,0.003842,-0.003842
1205.0,1160.0,1250.0,0.059343,0.0037547,-0.0037547
1325.0,1250.0,1400.0,0.10693,0.0050316,-0.0050316

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,150.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1.5487,0.013273,-0.013273
295.0,280.0,310.0,1.3252,0.01233,-0.01233
325.0,310.0,340.0,1.0801,0.011112,-0.011112
355.0,340.0,370.0,0.9385,0.010349,-0.010349
385.0,370.0,400.0,0.78974,0.0095074,-0.0095074
415.0,400.0,430.0,0.65981,0.0086641,-0.0086641
450.0,430.0,470.0,0.74608,0.0092298,-0.0092298
490.0,470.0,510.0,0.60443,0.008309,-0.008309
530.0,510.0,550.0,0.48424,0.007455,-0.007455
570.0,550.0,590.0,0.39184,0.0066642,-0.0066642
615.0,590.0,640.0,0.38652,0.0066245,-0.0066245
665.0,640.0,690.0,0.29567,0.0058037,-0.0058037
715.0,690.0,740.0,0.22779,0.0051154,-0.0051154
765.0,740.0,790.0,0.16465,0.00434,-0.00434
815.0,790.0,840.0,0.13296,0.0039102,-0.0039102
870.0,840.0,900.0,0.1179,0.0036886,-0.0036886
930.0,900.0,960.0,0.091533,0.0032481,-0.0032481
990.0,960.0,1020.0,0.067142,0.0027921,-0.0027921
1055.0,1020.0,1090.0,0.050998,0.0024129,-0.0024129
1125.0,1090.0,1160.0,0.038248,0.0020931,-0.0020931
1205.0,1160.0,1250.0,0.033855,0.0019797,-0.0019797
1325.0,1250.0,1400.0,0.067003,0.0027649,-0.0027649

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,2.1419,0.018369,-0.018369
295.0,280.0,310.0,1.7555,0.016664,-0.016664
325.0,310.0,340.0,1.4729,0.015284,-0.015284
355.0,340.0,370.0,1.2406,0.014009,-0.014009
385.0,370.0,400.0,1.0648,0.012978,-0.012978
415.0,400.0,430.0,0.89078,0.011857,-0.011857
450.0,430.0,470.0,0.99414,0.012501,-0.012501
490.0,470.0,510.0,0.80216,0.01123,-0.01123
530.0,510.0,550.0,0.63645,0.010011,-0.010011
570.0,550.0,590.0,0.52146,0.0090497,-0.0090497
615.0,590.0,640.0,0.51745,0.0090541,-0.0090541
665.0,640.0,690.0,0.40629,0.0080121,-0.0080121
715.0,690.0,740.0,0.2914,0.0067578,-0.0067578
765.0,740.0,790.0,0.22807,0.0059909,-0.0059909
815.0,790.0,840.0,0.17485,0.0052534,-0.0052534
870.0,840.0,900.0,0.16283,0.0050922,-0.0050922
930.0,900.0,960.0,0.11974,0.0043615,-0.0043615
990.0,960.0,1020.0,0.086319,0.0037056,-0.0037056
1055.0,1020.0,1090.0,0.064502,0.0032227,-0.0032227
1125.0,1090.0,1160.0,0.051046,0.0028391,-0.0028391
1205.0,1160.0,1250.0,0.04403,0.0026122,-0.0026122
1325.0,1250.0,1400.0,0.094249,0.0038383,-0.0038383

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,200.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.9262,0.0078804,-0.0078804
295.0,280.0,310.0,0.7725,0.0071971,-0.0071971
325.0,310.0,340.0,0.64496,0.0065745,-0.0065745
355.0,340.0,370.0,0.55399,0.0061136,-0.0061136
385.0,370.0,400.0,0.4763,0.0056572,-0.0056572
415.0,400.0,430.0,0.3883,0.0051015,-0.0051015
450.0,430.0,470.0,0.43988,0.0054213,-0.0054213
490.0,470.0,510.0,0.36254,0.0049289,-0.0049289
530.0,510.0,550.0,0.28253,0.004352,-0.004352
570.0,550.0,590.0,0.24155,0.0040262,-0.0040262
615.0,590.0,640.0,0.23423,0.0039638,-0.0039638
665.0,640.0,690.0,0.1781,0.0034599,-0.0034599
715.0,690.0,740.0,0.13035,0.002961,-0.002961
765.0,740.0,790.0,0.10705,0.0026831,-0.0026831
815.0,790.0,840.0,0.077862,0.0022828,-0.0022828
870.0,840.0,900.0,0.078105,0.0022991,-0.0022991
930.0,900.0,960.0,0.056139,0.0019539,-0.0019539
990.0,960.0,1020.0,0.039793,0.0016391,-0.0016391
1055.0,1020.0,1090.0,0.033844,0.0015118,-0.0015118
1125.0,1090.0,1160.0,0.023334,0.0012512,-0.0012512
1205.0,1160.0,1250.0,0.021845,0.0012194,-0.0012194
1325.0,1250.0,1400.0,0.04415,0.0017329,-0.0017329

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,225.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.45041,0.0041569,-0.0041569
295.0,280.0,310.0,0.37601,0.0038089,-0.0038089
325.0,310.0,340.0,0.32266,0.0035392,-0.0035392
355.0,340.0,370.0,0.27399,0.0032606,-0.0032606
385.0,370.0,400.0,0.22984,0.0029728,-0.0029728
415.0,400.0,430.0,0.19743,0.0027609,-0.0027609
450.0,430.0,470.0,0.22301,0.0029338,-0.0029338
490.0,470.0,510.0,0.181,0.0026411,-0.0026411
530.0,510.0,550.0,0.14204,0.0023446,-0.0023446
570.0,550.0,590.0,0.11793,0.0021343,-0.0021343
615.0,590.0,640.0,0.11584,0.0021199,-0.0021199
665.0,640.0,690.0,0.088684,0.0018482,-0.0018482
715.0,690.0,740.0,0.069715,0.0016488,-0.0016488
765.0,740.0,790.0,0.054802,0.0014565,-0.0014565
815.0,790.0,840.0,0.040082,0.0012431,-0.0012431
870.0,840.0,900.0,0.035249,0.0011714,-0.0011714
930.0,900.0,960.0,0.025985,0.0010042,-0.0010042
990.0,960.0,1020.0,0.019409,0.00086604,-0.00086604
1055.0,1020.0,1090.0,0.018882,0.00085607,-0.00085607
1125.0,1090.0,1160.0,0.012726,0.00070803,-0.00070803
1205.0,1160.0,1250.0,0.0099217,0.00062123,-0.00062123
1325.0,1250.0,1400.0,0.02102,0.00090412,-0.00090412

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,275.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.012386,0.00011257,-0.00011257
295.0,280.0,310.0,0.010894,0.00010611,-0.00010611
325.0,310.0,340.0,0.0096758,0.00010008,-0.00010008
355.0,340.0,370.0,0.0083414,9.2819e-05,-9.2819e-05
385.0,370.0,400.0,0.0073911,8.7298e-05,-8.7298e-05
415.0,400.0,430.0,0.0068026,8.3902e-05,-8.3902e-05
450.0,430.0,470.0,0.0077065,8.8972e-05,-8.8972e-05
490.0,470.0,510.0,0.0066063,8.2446e-05,-8.2446e-05
530.0,510.0,550.0,0.0055714,7.5871e-05,-7.5871e-05
570.0,550.0,590.0,0.0047463,6.9978e-05,-6.9978e-05
615.0,590.0,640.0,0.0048266,7.0558e-05,-7.0558e-05
