#: table_doi: 10.17182/hepdata.106115.v2/t1
#: name: Signal templates, DMsimp, spin-1, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_dmsimp,_spin-1,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword cmenergies: 13000.0
#: Coupling type,,,Axial
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,1000.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
870.0,840.0,900.0,1.6435,0.14242,-0.14242
930.0,900.0,960.0,1.1002,0.11969,-0.11969
990.0,960.0,1020.0,0.84989,0.10743,-0.10743
1055.0,1020.0,1090.0,0.54328,0.082189,-0.082189
1125.0,1090.0,1160.0,0.57215,0.07739,-0.07739
1205.0,1160.0,1250.0,0.34088,0.075567,-0.075567
1325.0,1250.0,1400.0,0.80204,0.095158,-0.095158

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1000.0
#: $m_{DM}$,,,400.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,45.59,0.67578,-0.67578
295.0,280.0,310.0,32.676,0.57255,-0.57255
325.0,310.0,340.0,24.628,0.49835,-0.49835
355.0,340.0,370.0,18.122,0.42797,-0.42797
385.0,370.0,400.0,14.395,0.37792,-0.37792
415.0,400.0,430.0,11.315,0.33243,-0.33243
450.0,430.0,470.0,11.334,0.33656,-0.33656
490.0,470.0,510.0,8.6533,0.29048,-0.29048
530.0,510.0,550.0,6.7724,0.25138,-0.25138
570.0,550.0,590.0,5.0014,0.22201,-0.22201
615.0,590.0,640.0,5.0753,0.21554,-0.21554
665.0,640.0,690.0,3.4375,0.18464,-0.18464
715.0,690.0,740.0,2.8695,0.16572,-0.16572
765.0,740.0,790.0,1.9526,0.13505,-0.13505
815.0,790.0,840.0,1.5305,0.12212,-0.12212
870.0,840.0,900.0,1.4354,0.11584,-0.11584
930.0,900.0,960.0,1.1088,0.10124,-0.10124
990.0,960.0,1020.0,0.61162,0.076887,-0.076887
1055.0,1020.0,1090.0,0.66271,0.072152,-0.072152
1125.0,1090.0,1160.0,0.42115,0.062936,-0.062936
1205.0,1160.0,1250.0,0.33621,0.055495,-0.055495
1325.0,1250.0,1400.0,0.62825,0.078548,-0.078548

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1000.0
#: $m_{DM}$,,,600.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.73319,0.010886,-0.010886
295.0,280.0,310.0,0.51631,0.0093486,-0.0093486
325.0,310.0,340.0,0.38829,0.00805,-0.00805
355.0,340.0,370.0,0.31264,0.0071531,-0.0071531
385.0,370.0,400.0,0.24441,0.0063735,-0.0063735
415.0,400.0,430.0,0.19705,0.0056393,-0.0056393
450.0,430.0,470.0,0.21576,0.005862,-0.005862
490.0,470.0,510.0,0.17182,0.0052154,-0.0052154
530.0,510.0,550.0,0.12983,0.0044746,-0.0044746
570.0,550.0,590.0,0.10889,0.004038,-0.004038
615.0,590.0,640.0,0.10494,0.0040834,-0.0040834
665.0,640.0,690.0,0.078354,0.0034899,-0.0034899
715.0,690.0,740.0,0.061584,0.0030147,-0.0030147
765.0,740.0,790.0,0.047871,0.0026953,-0.0026953
815.0,790.0,840.0,0.03283,0.0022489,-0.0022489
870.0,840.0,900.0,0.0316,0.0022906,-0.0022906
930.0,900.0,960.0,0.020534,0.0019134,-0.0019134
990.0,960.0,1020.0,0.018638,0.0016548,-0.0016548
1055.0,1020.0,1090.0,0.014452,0.0015124,-0.0015124
1125.0,1090.0,1160.0,0.008378,0.0012265,-0.0012265
1205.0,1160.0,1250.0,0.010797,0.0012281,-0.0012281
1325.0,1250.0,1400.0,0.021037,0.0018118,-0.0018118

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,100.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,25.74,0.38976,-0.38976
295.0,280.0,310.0,16.123,0.31185,-0.31185
325.0,310.0,340.0,10.906,0.25579,-0.25579
355.0,340.0,370.0,7.7569,0.21469,-0.21469
385.0,370.0,400.0,5.7587,0.18289,-0.18289
415.0,400.0,430.0,4.1466,0.1557,-0.1557
450.0,430.0,470.0,3.8986,0.15402,-0.15402
490.0,470.0,510.0,2.6057,0.13215,-0.13215
530.0,510.0,550.0,2.0096,0.10708,-0.10708
570.0,550.0,590.0,1.428,0.09333,-0.09333
615.0,590.0,640.0,1.1715,0.085331,-0.085331
665.0,640.0,690.0,0.95631,0.073119,-0.073119
715.0,690.0,740.0,0.7627,0.061888,-0.061888
765.0,740.0,790.0,0.51947,0.05158,-0.05158
815.0,790.0,840.0,0.34395,0.039041,-0.039041
870.0,840.0,900.0,0.31136,0.040739,-0.040739
930.0,900.0,960.0,0.18516,0.031471,-0.031471
990.0,960.0,1020.0,0.17011,0.029125,-0.029125
1055.0,1020.0,1090.0,0.10036,0.026338,-0.026338
1125.0,1090.0,1160.0,0.078498,0.0183,-0.0183
1205.0,1160.0,1250.0,0.0466,0.015802,-0.015802
1325.0,1250.0,1400.0,0.12126,0.024533,-0.024533

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,150.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,12.058,0.182,-0.182
295.0,280.0,310.0,7.531,0.14882,-0.14882
325.0,310.0,340.0,5.4135,0.12439,-0.12439
355.0,340.0,370.0,4.002,0.10457,-0.10457
385.0,370.0,400.0,2.7717,0.088223,-0.088223
415.0,400.0,430.0,2.2233,0.076352,-0.076352
450.0,430.0,470.0,2.2626,0.077924,-0.077924
490.0,470.0,510.0,1.6245,0.066618,-0.066618
530.0,510.0,550.0,1.1396,0.054875,-0.054875
570.0,550.0,590.0,0.83163,0.046809,-0.046809
615.0,590.0,640.0,0.81224,0.046474,-0.046474
665.0,640.0,690.0,0.54533,0.037654,-0.037654
715.0,690.0,740.0,0.38399,0.032769,-0.032769
765.0,740.0,790.0,0.24478,0.026468,-0.026468
815.0,790.0,840.0,0.21789,0.023413,-0.023413
870.0,840.0,900.0,0.17622,0.021356,-0.021356
930.0,900.0,960.0,0.11687,0.018159,-0.018159
990.0,960.0,1020.0,0.094962,0.015381,-0.015381
1055.0,1020.0,1090.0,0.056783,0.014449,-0.014449
1125.0,1090.0,1160.0,0.044442,0.011591,-0.011591
1205.0,1160.0,1250.0,0.04202,0.010915,-0.010915
1325.0,1250.0,1400.0,0.080885,0.01423,-0.01423

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1452.7,24.041,-24.041
295.0,280.0,310.0,841.97,18.426,-18.426
325.0,310.0,340.0,502.19,14.519,-14.519
355.0,340.0,370.0,320.6,11.718,-11.718
385.0,370.0,400.0,226.83,9.5473,-9.5473
415.0,400.0,430.0,158.01,7.8499,-7.8499
450.0,430.0,470.0,146.01,7.6336,-7.6336
490.0,470.0,510.0,101.61,6.2208,-6.2208
530.0,510.0,550.0,69.675,5.096,-5.096
570.0,550.0,590.0,45.777,4.1711,-4.1711
615.0,590.0,640.0,42.217,3.8997,-3.8997
665.0,640.0,690.0,22.276,3.0725,-3.0725
715.0,690.0,740.0,18.892,2.549,-2.549
765.0,740.0,790.0,9.7951,2.1793,-2.1793
815.0,790.0,840.0,6.1024,1.5274,-1.5274
870.0,840.0,900.0,8.5078,1.7137,-1.7137
930.0,900.0,960.0,3.989,1.4044,-1.4044
990.0,960.0,1020.0,1.3144,0.98374,-0.98374
1055.0,1020.0,1090.0,2.4822,0.89205,-0.89205
1125.0,1090.0,1160.0,0.9868,0.67384,-0.67384
1205.0,1160.0,1250.0,0.85991,0.49785,-0.49785
1325.0,1250.0,1400.0,2.69,0.7896,-0.7896

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,200.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,6.2687,0.098593,-0.098593
295.0,280.0,310.0,4.1579,0.08152,-0.08152
325.0,310.0,340.0,3.0399,0.068577,-0.068577
355.0,340.0,370.0,2.135,0.058138,-0.058138
385.0,370.0,400.0,1.5283,0.049038,-0.049038
415.0,400.0,430.0,1.2184,0.044136,-0.044136
450.0,430.0,470.0,1.2207,0.044049,-0.044049
490.0,470.0,510.0,1.0883,0.039224,-0.039224
530.0,510.0,550.0,0.70327,0.032141,-0.032141
570.0,550.0,590.0,0.50803,0.028097,-0.028097
615.0,590.0,640.0,0.46507,0.027014,-0.027014
665.0,640.0,690.0,0.3333,0.023196,-0.023196
715.0,690.0,740.0,0.2375,0.019858,-0.019858
765.0,740.0,790.0,0.17427,0.016764,-0.016764
815.0,790.0,840.0,0.14681,0.014993,-0.014993
870.0,840.0,900.0,0.12216,0.012967,-0.012967
930.0,900.0,960.0,0.087609,0.011422,-0.011422
990.0,960.0,1020.0,0.052395,0.0091622,-0.0091622
1055.0,1020.0,1090.0,0.043071,0.0086849,-0.0086849
1125.0,1090.0,1160.0,0.033965,0.0061156,-0.0061156
1205.0,1160.0,1250.0,0.025161,0.0056145,-0.0056145
1325.0,1250.0,1400.0,0.081379,0.009649,-0.009649

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,30.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1433.7,24.796,-24.796
295.0,280.0,310.0,832.8,19.325,-19.325
325.0,310.0,340.0,515.35,14.995,-14.995
355.0,340.0,370.0,310.22,11.948,-11.948
385.0,370.0,400.0,233.49,10.062,-10.062
415.0,400.0,430.0,157.11,8.167,-8.167
450.0,430.0,470.0,152.63,8.0617,-8.0617
490.0,470.0,510.0,94.506,6.4496,-6.4496
530.0,510.0,550.0,72.148,5.4486,-5.4486
570.0,550.0,590.0,48.538,4.5666,-4.5666
615.0,590.0,640.0,40.536,4.0162,-4.0162
665.0,640.0,690.0,28.427,3.4016,-3.4016
715.0,690.0,740.0,19.846,2.9309,-2.9309
765.0,740.0,790.0,8.6871,2.1448,-2.1448
815.0,790.0,840.0,9.4474,2.065,-2.065
870.0,840.0,900.0,6.7907,1.6162,-1.6162
930.0,900.0,960.0,6.8087,1.4427,-1.4427
990.0,960.0,1020.0,2.461,1.0893,-1.0893
1055.0,1020.0,1090.0,3.4966,1.0613,-1.0613
1125.0,1090.0,1160.0,0.39951,0.69727,-0.69727
1205.0,1160.0,1250.0,0.82418,0.82693,-0.82693
1325.0,1250.0,1400.0,2.8811,1.0614,-1.0614

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,40.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1282.9,21.962,-21.962
295.0,280.0,310.0,767.73,16.916,-16.916
325.0,310.0,340.0,446.73,13.128,-13.128
355.0,340.0,370.0,321.28,10.751,-10.751
385.0,370.0,400.0,212.77,8.7047,-8.7047
415.0,400.0,430.0,146.62,7.2782,-7.2782
450.0,430.0,470.0,149.77,7.0861,-7.0861
490.0,470.0,510.0,101.39,5.8273,-5.8273
530.0,510.0,550.0,58.139,4.6713,-4.6713
570.0,550.0,590.0,40.293,3.7178,-3.7178
615.0,590.0,640.0,35.588,3.801,-3.801
665.0,640.0,690.0,20.353,2.7962,-2.7962
715.0,690.0,740.0,13.875,2.3053,-2.3053
765.0,740.0,790.0,5.4527,1.7603,-1.7603
815.0,790.0,840.0,6.328,1.5111,-1.5111
870.0,840.0,900.0,8.0942,1.7336,-1.7336
930.0,900.0,960.0,4.1348,1.2659,-1.2659
990.0,960.0,1020.0,1.6075,0.92619,-0.92619
1055.0,1020.0,1090.0,2.794,0.92493,-0.92493
1125.0,1090.0,1160.0,1.3126,0.87293,-0.87293
1205.0,1160.0,1250.0,0.261,0.57253,-0.57253
1325.0,1250.0,1400.0,2.0444,0.77822,-0.77822

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,45.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1074.9,19.03,-19.03
295.0,280.0,310.0,639.01,14.771,-14.771
325.0,310.0,340.0,398.0,11.719,-11.719
355.0,340.0,370.0,268.29,9.2981,-9.2981
385.0,370.0,400.0,186.86,7.8692,-7.8692
415.0,400.0,430.0,125.48,6.4821,-6.4821
450.0,430.0,470.0,110.82,6.0197,-6.0197
490.0,470.0,510.0,82.579,5.0071,-5.0071
530.0,510.0,550.0,58.677,4.3291,-4.3291
570.0,550.0,590.0,43.066,3.6294,-3.6294
615.0,590.0,640.0,30.426,3.1914,-3.1914
665.0,640.0,690.0,24.983,2.695,-2.695
715.0,690.0,740.0,13.337,2.173,-2.173
765.0,740.0,790.0,7.6308,1.614,-1.614
815.0,790.0,840.0,4.8731,1.4338,-1.4338
870.0,840.0,900.0,6.1456,1.287,-1.287
930.0,900.0,960.0,3.0732,0.9831,-0.9831
990.0,960.0,1020.0,3.0456,0.91561,-0.91561
1055.0,1020.0,1090.0,1.9703,0.85176,-0.85176
1125.0,1090.0,1160.0,0.99057,0.68041,-0.68041
1205.0,1160.0,1250.0,1.9792,0.66349,-0.66349
1325.0,1250.0,1400.0,0.093156,0.54152,-0.54152

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,55.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,124.0,2.0269,-2.0269
295.0,280.0,310.0,72.34,1.5819,-1.5819
325.0,310.0,340.0,48.741,1.2656,-1.2656
355.0,340.0,370.0,32.483,1.0295,-1.0295
385.0,370.0,400.0,21.832,0.85242,-0.85242
415.0,400.0,430.0,16.314,0.73975,-0.73975
450.0,430.0,470.0,14.739,0.70809,-0.70809
490.0,470.0,510.0,9.3618,0.56063,-0.56063
530.0,510.0,550.0,6.1706,0.47045,-0.47045
570.0,550.0,590.0,4.641,0.3993,-0.3993
615.0,590.0,640.0,3.9065,0.37431,-0.37431
665.0,640.0,690.0,2.9909,0.31142,-0.31142
715.0,690.0,740.0,1.4634,0.25126,-0.25126
765.0,740.0,790.0,1.3681,0.20927,-0.20927
815.0,790.0,840.0,0.65414,0.16118,-0.16118
870.0,840.0,900.0,0.92911,0.1565,-0.1565
930.0,900.0,960.0,0.52804,0.1199,-0.1199
990.0,960.0,1020.0,0.45933,0.12605,-0.12605
1055.0,1020.0,1090.0,0.30917,0.096208,-0.096208
1125.0,1090.0,1160.0,0.16112,0.057335,-0.057335
1205.0,1160.0,1250.0,0.22323,0.070967,-0.070967
1325.0,1250.0,1400.0,0.086718,0.085981,-0.085981

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,60.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,82.483,1.3575,-1.3575
295.0,280.0,310.0,51.711,1.0853,-1.0853
325.0,310.0,340.0,33.063,0.85726,-0.85726
355.0,340.0,370.0,21.147,0.69697,-0.69697
385.0,370.0,400.0,16.384,0.59704,-0.59704
415.0,400.0,430.0,11.868,0.5022,-0.5022
450.0,430.0,470.0,11.128,0.49106,-0.49106
490.0,470.0,510.0,6.9561,0.38509,-0.38509
530.0,510.0,550.0,5.2571,0.33627,-0.33627
570.0,550.0,590.0,3.7018,0.2912,-0.2912
615.0,590.0,640.0,2.941,0.25366,-0.25366
665.0,640.0,690.0,2.2517,0.21132,-0.21132
715.0,690.0,740.0,1.4125,0.17805,-0.17805
765.0,740.0,790.0,0.9039,0.14143,-0.14143
815.0,790.0,840.0,0.55163,0.11346,-0.11346
870.0,840.0,900.0,0.56539,0.10856,-0.10856
930.0,900.0,960.0,0.42653,0.089547,-0.089547
990.0,960.0,1020.0,0.34169,0.080351,-0.080351
1055.0,1020.0,1090.0,0.129,0.057843,-0.057843
1125.0,1090.0,1160.0,0.22174,0.060975,-0.060975
1205.0,1160.0,1250.0,0.053916,0.0493,-0.0493
1325.0,1250.0,1400.0,0.26869,0.066803,-0.066803

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,70.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,51.933,0.85009,-0.85009
295.0,280.0,310.0,32.637,0.67928,-0.67928
325.0,310.0,340.0,22.098,0.54255,-0.54255
355.0,340.0,370.0,14.247,0.45196,-0.45196
385.0,370.0,400.0,9.9964,0.37683,-0.37683
415.0,400.0,430.0,8.0711,0.3248,-0.3248
450.0,430.0,470.0,7.2183,0.3197,-0.3197
490.0,470.0,510.0,4.9971,0.26257,-0.26257
530.0,510.0,550.0,3.3318,0.22112,-0.22112
570.0,550.0,590.0,2.5037,0.18235,-0.18235
615.0,590.0,640.0,2.306,0.17419,-0.17419
665.0,640.0,690.0,1.5687,0.14049,-0.14049
715.0,690.0,740.0,0.89189,0.11103,-0.11103
765.0,740.0,790.0,0.81981,0.10361,-0.10361
815.0,790.0,840.0,0.40879,0.073887,-0.073887
870.0,840.0,900.0,0.40427,0.073865,-0.073865
930.0,900.0,960.0,0.30365,0.056183,-0.056183
990.0,960.0,1020.0,0.3031,0.055329,-0.055329
1055.0,1020.0,1090.0,0.11742,0.04233,-0.04233
1125.0,1090.0,1160.0,0.11086,0.039341,-0.039341
1205.0,1160.0,1250.0,0.06343,0.030549,-0.030549
1325.0,1250.0,1400.0,0.12042,0.04316,-0.04316

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1250.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,26.492,0.41239,-0.41239
295.0,280.0,310.0,19.928,0.35822,-0.35822
325.0,310.0,340.0,14.159,0.30486,-0.30486
355.0,340.0,370.0,10.89,0.2647,-0.2647
385.0,370.0,400.0,9.0869,0.23524,-0.23524
415.0,400.0,430.0,6.8866,0.20878,-0.20878
450.0,430.0,470.0,7.3461,0.21435,-0.21435
490.0,470.0,510.0,5.6768,0.19002,-0.19002
530.0,510.0,550.0,4.3319,0.16395,-0.16395
570.0,550.0,590.0,3.3152,0.14173,-0.14173
615.0,590.0,640.0,3.2653,0.14055,-0.14055
665.0,640.0,690.0,2.572,0.12244,-0.12244
715.0,690.0,740.0,1.7607,0.10391,-0.10391
765.0,740.0,790.0,1.4045,0.093961,-0.093961
815.0,790.0,840.0,1.0306,0.081458,-0.081458
870.0,840.0,900.0,1.0224,0.079318,-0.079318
930.0,900.0,960.0,0.82242,0.068325,-0.068325
990.0,960.0,1020.0,0.53587,0.059376,-0.059376
1055.0,1020.0,1090.0,0.391,0.049537,-0.049537
1125.0,1090.0,1160.0,0.3423,0.043549,-0.043549
1205.0,1160.0,1250.0,0.29802,0.040441,-0.040441
1325.0,1250.0,1400.0,0.48048,0.057789,-0.057789

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1500.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,13.398,0.20977,-0.20977
295.0,280.0,310.0,10.105,0.18145,-0.18145
325.0,310.0,340.0,7.5983,0.157,-0.157
355.0,340.0,370.0,6.0467,0.13878,-0.13878
385.0,370.0,400.0,4.7178,0.1231,-0.1231
415.0,400.0,430.0,3.7991,0.10981,-0.10981
450.0,430.0,470.0,3.9447,0.11009,-0.11009
490.0,470.0,510.0,3.0983,0.099121,-0.099121
530.0,510.0,550.0,2.408,0.087833,-0.087833
570.0,550.0,590.0,1.7447,0.075955,-0.075955
615.0,590.0,640.0,1.7854,0.074474,-0.074474
665.0,640.0,690.0,1.336,0.066367,-0.066367
715.0,690.0,740.0,1.0438,0.058385,-0.058385
765.0,740.0,790.0,0.76652,0.048788,-0.048788
815.0,790.0,840.0,0.69974,0.045277,-0.045277
870.0,840.0,900.0,0.58672,0.041908,-0.041908
930.0,900.0,960.0,0.42231,0.035451,-0.035451
990.0,960.0,1020.0,0.37037,0.03346,-0.03346
1055.0,1020.0,1090.0,0.31376,0.030831,-0.030831
1125.0,1090.0,1160.0,0.2564,0.025463,-0.025463
1205.0,1160.0,1250.0,0.20522,0.023041,-0.023041
1325.0,1250.0,1400.0,0.36552,0.032162,-0.032162

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1500.0
#: $m_{DM}$,,,450.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,14.016,0.20589,-0.20589
295.0,280.0,310.0,9.9303,0.17597,-0.17597
325.0,310.0,340.0,7.2285,0.15167,-0.15167
355.0,340.0,370.0,5.8791,0.13324,-0.13324
385.0,370.0,400.0,4.681,0.12049,-0.12049
415.0,400.0,430.0,3.7117,0.10773,-0.10773
450.0,430.0,470.0,3.9401,0.10875,-0.10875
490.0,470.0,510.0,3.0518,0.09657,-0.09657
530.0,510.0,550.0,2.3171,0.085845,-0.085845
570.0,550.0,590.0,1.8862,0.075222,-0.075222
615.0,590.0,640.0,1.8353,0.075447,-0.075447
665.0,640.0,690.0,1.4098,0.063924,-0.063924
715.0,690.0,740.0,1.0905,0.058047,-0.058047
765.0,740.0,790.0,0.91729,0.0507,-0.0507
815.0,790.0,840.0,0.57507,0.042886,-0.042886
870.0,840.0,900.0,0.51002,0.039049,-0.039049
930.0,900.0,960.0,0.44756,0.035951,-0.035951
990.0,960.0,1020.0,0.27516,0.029579,-0.029579
1055.0,1020.0,1090.0,0.24451,0.028112,-0.028112
1125.0,1090.0,1160.0,0.1548,0.023378,-0.023378
1205.0,1160.0,1250.0,0.20261,0.023378,-0.023378
1325.0,1250.0,1400.0,0.41585,0.034066,-0.034066

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1500.0
#: $m_{DM}$,,,600.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,11.115,0.16872,-0.16872
295.0,280.0,310.0,8.3195,0.14772,-0.14772
325.0,310.0,340.0,6.4112,0.12838,-0.12838
355.0,340.0,370.0,4.7632,0.1128,-0.1128
385.0,370.0,400.0,3.9054,0.099254,-0.099254
415.0,400.0,430.0,3.1292,0.089685,-0.089685
450.0,430.0,470.0,3.3779,0.091662,-0.091662
490.0,470.0,510.0,2.6388,0.081173,-0.081173
530.0,510.0,550.0,1.969,0.071137,-0.071137
570.0,550.0,590.0,1.598,0.062243,-0.062243
615.0,590.0,640.0,1.7252,0.06315,-0.06315
665.0,640.0,690.0,1.0382,0.053155,-0.053155
715.0,690.0,740.0,0.92734,0.047923,-0.047923
765.0,740.0,790.0,0.80201,0.043085,-0.043085
815.0,790.0,840.0,0.52129,0.036383,-0.036383
870.0,840.0,900.0,0.53819,0.034651,-0.034651
930.0,900.0,960.0,0.38109,0.029442,-0.029442
990.0,960.0,1020.0,0.29323,0.026117,-0.026117
1055.0,1020.0,1090.0,0.23944,0.024446,-0.024446
1125.0,1090.0,1160.0,0.16338,0.021043,-0.021043
1205.0,1160.0,1250.0,0.14819,0.019144,-0.019144
1325.0,1250.0,1400.0,0.32099,0.028909,-0.028909

#: Coupling type,,,Vector
#: Production mode,,,DM + W(qq)
#: $m_{med}$,,,1500.0
#: $m_{DM}$,,,900.0
#: $g_{q}$,,,0.25
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.11802,0.001864,-0.001864
295.0,280.0,310.0,0.091675,0.0016185,-0.0016185
325.0,310.0,340.0,0.068827,0.0014245,-0.0014245
355.0,340.0,370.0,0.055065,0.0012753,-0.0012753
385.0,370.0,400.0,0.044257,0.0011327,-0.0011327
415.0,400.0,430.0,0.036058,0.0010227,-0.0010227
450.0,430.0,470.0,0.03942,0.0010555,-0.0010555
490.0,470.0,510.0,0.031078,0.00095393,-0.00095393
530.0,510.0,550.0,0.025587,0.0008465,-0.0008465
570.0,550.0,590.0,0.020165,0.00075344,-0.00075344
615.0,590.0,640.0,0.020576,0.00075638,-0.00075638
665.0,640.0,690.0,0.015875,0.00065951,-0.00065951
715.0,690.0,740.0,0.012009,0.00058218,-0.00058218
765.0,740.0,790.0,0.010455,0.0005346,-0.0005346
815.0,790.0,840.0,0.0069285,0.00045417,-0.00045417
870.0,840.0,900.0,0.0072188,0.00044043,-0.00044043
930.0,900.0,960.0,0.0053495,0.00039369,-0.00039369
990.0,960.0,1020.0,0.0040406,0.00035377,-0.00035377
1055.0,1020.0,1090.0,0.0039816,0.00033162,-0.00033162
1125.0,1090.0,1160.0,0.0029869,0.00027186,-0.00027186
1205.0,1160.0,1250.0,0.0025465,0.00026043,-0.00026043
